contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,25,26,29,56,61,63,64,65,72,73,74,75,76,77,78,80,81,82,83,84,100,102,103,108,120,139,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,374,375,391,395,396,458,468,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,24,107,60,71,79,89,133,160,280,281,282,353,390,472,113,121,138,273,276,87,101,136,85,275,21,114,314,62,86,28,254,300,19,216,217
b2vft81kyjurzbmekvgrqwr64,Hobro,2717062065,747,13,2,83,41,S. Andreasen,4qyfoq5fjiochtj89w426lm21,1,98.9,67.7,2024-09-02T18:40:20.710,2024-09-02T19:08,1.0,"{""id"": 5193114095, ""qualifierId"": 22}",6vxmfx7bfhl9kzqpgldp56e50,Hobro vs B 93,1_Division,2024-09-02,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,56.6,15.3,NaN,NaN,NaN,NaN,NaN,NaN,true,true,NaN,94.6,65.0,NaN,0.2412879467010498,0.0,NaN,true,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2717062577,755,15,2,85,41,S. Andreasen,4qyfoq5fjiochtj89w426lm21,1,90.6,50.7,2024-09-02T18:42:20.140,2024-09-04T20:19:56,1.0,"{""id"": 5193117177, ""qualifierId"": 78}",6vxmfx7bfhl9kzqpgldp56e50,Hobro vs B 93,1_Division,2024-09-02,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,49.5,19.0,NaN,NaN,NaN,98.9,50.2,NaN,true,NaN,NaN,NaN,NaN,784,0.12366977334022522,0.03779134526848793,NaN,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2717063607,784,15,2,88,50,E. Søgaard,cflwegqpzch8y30pb3dhigqnd,1,83.7,48.1,2024-09-02T18:45:29.348,2024-09-02T18:55:10,NaN,"{""id"": 5193139955, ""qualifierId"": 328}",6vxmfx7bfhl9kzqpgldp56e50,Hobro vs B 93,1_Division,2024-09-02,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,51.5,19,true,NaN,NaN,87.6,48.9,NaN,NaN,NaN,NaN,97.3,49.3,820,0.05198569968342781,0.0,NaN,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2717528187,853,13,1,5,3,T. Hansen,e0rgqk3gxzs005m9ok9hvp1ck,1,96.0,48.7,2024-09-02T17:05:35.440,2024-09-04T16:56:14,1.0,"{""id"": 5195735437, ""qualifierId"": 321, ""value"": ""0.23110534250736237""}",6vxmfx7bfhl9kzqpgldp56e50,Hobro vs B 93,1_Division,2024-09-02,DNK,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.4,5.6,NaN,NaN,NaN,99.1,63.9,true,true,true,NaN,99.3,49.1,NaN,0.23110534250736237,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720740273,20,16,1,0,52,T. Freriks,4jve632xnmqujh4ioaxpaovai,1,92.4,47.0,2024-09-15T12:04:28.509,2024-09-18T12:31:07,1.0,"{""id"": 5213245145, ""qualifierId"": 22}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,54.1,12.0,NaN,,,NaN,NaN,NaN,true,NaN,NaN,99.4,47.8,NaN,0.14768467843532562,0.896935760974884,NaN,NaN,2,2,true,NaN,2024-09-15 13:04:28.015,00:52.357,,98.9,50.4,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720743021,37,15,1,3,15,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,1,72.3,50.3,2024-09-15T12:06:50.683,2024-09-15T12:08:59,1.0,"{""id"": 5213261521, ""qualifierId"": 147, ""value"": ""49.5""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,49.8,19,NaN,,,88.2,49.5,NaN,NaN,NaN,true,98.5,49.5,33,0.014619015157222748,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720755419,130,16,1,13,29,M. Maden,15yli690oxmbr4dl1ksti2p9m,1,85.9,50.1,2024-09-15T12:17:04.980,2024-09-18T13:29:18,1.0,"{""id"": 5213326195, ""qualifierId"": 56, ""value"": ""Center""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,47.7,23.4,NaN,,,NaN,NaN,NaN,true,true,NaN,92.9,50,NaN,0.27181288599967957,0.6258781552314758,NaN,NaN,2,2,NaN,NaN,2024-09-15 13:17:04.092,13:28.434,,93.7,48.7,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720758029,147,13,1,15,50,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,78.8,29.4,2024-09-15T12:19:26.302,2024-09-15T12:20:36,1.0,"{""id"": 5213340261, ""qualifierId"": 18}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.9,91.7,NaN,,,NaN,NaN,NaN,NaN,NaN,true,99.0,49.5,NaN,0.01976495422422886,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720765461,222,13,1,24,31,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,90.5,56.2,2024-09-15T12:28:07.440,2024-09-15T12:29:38,1.0,"{""id"": 5213382153, ""qualifierId"": 321, ""value"": ""0.04814843833446503""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,57.8,8.3,NaN,,,NaN,NaN,NaN,true,NaN,NaN,98.8,52.7,NaN,0.04814843833446503,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720769431,263,14,1,29,12,L. From,6hmsrr08cllpl4iumu92zskbt,1,92.3,33.0,2024-09-15T12:32:48.317,2024-09-15T12:34:09,1.0,"{""id"": 5213403823, ""qualifierId"": 63}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,true,Center,NaN,true,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,48.1,40.5,NaN,,,NaN,NaN,NaN,NaN,NaN,true,98.9,46.9,NaN,0.03998851776123047,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720770175,302,15,1,30,7,O. Jakobsen,egnjbmbxkceiygmp2jty4b47o,1,77.7,55.4,2024-09-15T12:33:42.843,2024-09-15T12:36:46,1.0,"{""id"": 5213409547, ""qualifierId"": 321, ""value"": ""0.02785334922373295""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,49.7,19,NaN,,,81.9,54.3,NaN,NaN,NaN,true,96.7,50.7,270,0.02785334922373295,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720772741,327,15,1,32,38,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,96.7,60.7,2024-09-15T12:36:14.700,2024-09-15T12:39:26,1.0,"{""id"": 5213422737, ""qualifierId"": 233, ""value"": ""288""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,true,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,true,51.7,19,NaN,,,98.1,59.2,NaN,true,NaN,NaN,99.5,52.9,288,0.04554107040166855,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720773365,330,13,1,33,13,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,1,69.6,46.7,2024-09-15T12:36:48.902,2024-09-15T15:02:32,NaN,"{""id"": 5214227587, ""qualifierId"": 102, ""value"": ""62.5""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,NaN,true,NaN,NaN,Center,NaN,NaN,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,62.5,12.5,NaN,,,85.9,53.8,true,NaN,NaN,true,98.6,49.5,NaN,0.009200102649629116,0.0,NaN,NaN,1,3,true,NaN,NaN,NaN,,NaN,NaN,true,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720774781,356,15,1,34,28,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,97.6,65.6,2024-09-15T12:38:04.607,2024-09-18T14:04:47,1.0,"{""id"": 5213432823, ""qualifierId"": 22}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.6,15.2,NaN,,,99.1,56.1,NaN,NaN,NaN,true,NaN,NaN,300,0.09544099867343903,0.1536359041929245,NaN,true,1,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720775197,361,15,1,34,50,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,96.7,60.1,2024-09-15T12:38:26.615,2024-09-18T14:04:45,1.0,"{""id"": 5213435175, ""qualifierId"": 22}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,true,NaN,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.8,5.7,NaN,,,99.4,53.1,NaN,true,NaN,NaN,NaN,NaN,301,0.14659272134304047,0.6493496298789978,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720783311,372,15,1,41,21,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,96.4,40.3,2024-09-15T12:44:56.846,2024-09-18T14:04:41,1.0,"{""id"": 5213480805, ""qualifierId"": 322, ""value"": ""0.968192994594574""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.6,12.7,NaN,,,95.1,40.8,NaN,true,true,NaN,NaN,NaN,410,0.4797249138355255,0.968192994594574,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,true,,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720808085,435,16,2,48,29,T. Freriks,4jve632xnmqujh4ioaxpaovai,1,88.5,50.0,2024-09-15T13:09:07.198,2024-09-15T13:10:22,NaN,"{""id"": 5213609753, ""qualifierId"": 102, ""value"": ""46.8""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,46.8,8.9,NaN,,,NaN,NaN,NaN,NaN,true,NaN,100,50.4,NaN,0.7884,0.6309525370597839,NaN,NaN,1,1,NaN,NaN,2024-09-15 14:09:06.474,48:28.782,,0,52.9,true,,,,,,,,,NaN,,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,HANDBALL_WON,454657,1409,495,162038,434,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720811691,444,13,2,51,7,M. Maden,15yli690oxmbr4dl1ksti2p9m,1,81.8,29.3,2024-09-15T13:11:44.871,2024-09-15T13:13:38,1.0,"{""id"": 5220919967, ""qualifierId"": 29}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,37.5,81.9,NaN,,,NaN,NaN,NaN,NaN,NaN,true,98.9,49.5,NaN,0.01434614323079586,0.0,NaN,NaN,2,3,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720817623,471,15,2,55,17,N. Strunck,auv81snxkpk2ybxzi8giy5azt,1,81.4,62.6,2024-09-15T13:15:55.346,2024-09-18T12:31:08,NaN,"{""id"": 5213660481, ""qualifierId"": 147, ""value"": ""50.5""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,47.1,19.0,NaN,,,96.3,50.5,NaN,NaN,NaN,true,NaN,NaN,572,0.06676968932151794,0.09400143474340439,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720824569,523,14,2,60,29,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,91.4,51.1,2024-09-15T13:21:06.973,2024-09-15T13:24:13,1.0,"{""id"": 5213700025, ""qualifierId"": 29}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.4,39.9,NaN,,,NaN,NaN,NaN,true,NaN,NaN,98.9,49.1,NaN,0.0857696458697319,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720824643,524,16,2,60,30,T. Freriks,4jve632xnmqujh4ioaxpaovai,1,97.8,51.1,2024-09-15T13:21:08.221,2024-09-18T12:30:57,NaN,"{""id"": 5213701129, ""qualifierId"": 328}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,true,true,NaN,NaN,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.3,7.0,NaN,,,NaN,NaN,NaN,NaN,true,NaN,100,52.7,NaN,0.927037239074707,0.584801435470581,true,NaN,1,1,true,523,2024-09-15 14:21:08.075,60:30.383,,0,47.3,true,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,POST,492661,1409,NaN,NaN,523,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720813355,532,15,2,52,13,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,89.4,31.0,2024-09-15T13:12:51.253,2024-09-15T13:17:27,1.0,"{""id"": 5213635437, ""qualifierId"": 22}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,true,,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,51.3,19,NaN,,,90.8,33.8,NaN,NaN,NaN,true,99.4,46.6,449,0.030934862792491913,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720813767,536,15,2,52,25,A. Bredahl,ct7z1lwc3kc5oblzcewgipzl6,1,91.7,50.0,2024-09-15T13:13:02.869,2024-09-15T13:20:14,1.0,"{""id"": 5213677915, ""qualifierId"": 29}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,49.7,12.7,NaN,,,98.5,50.0,NaN,true,true,NaN,NaN,NaN,450,0.1308003067970276,0.10634209215641022,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720816355,566,16,2,54,10,A. Bredahl,ct7z1lwc3kc5oblzcewgipzl6,1,97.3,50.3,2024-09-15T13:14:48.667,2024-09-15T15:02:42,1.0,"{""id"": 5213651895, ""qualifierId"": 16}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,true,true,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,50.9,10.1,NaN,,,NaN,NaN,NaN,true,true,NaN,99.0,50,NaN,0.7407909035682678,0.7314963936805725,NaN,NaN,3,1,true,NaN,2024-09-15 14:14:48.496,54:10.804,,99.3,48.4,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720832623,645,16,2,67,18,O. Jakobsen,egnjbmbxkceiygmp2jty4b47o,1,81.6,32.5,2024-09-15T13:27:56.613,2024-09-18T12:31:01,1.0,"{""id"": 5213742255, ""qualifierId"": 20}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,45.7,18.4,NaN,,,NaN,NaN,NaN,NaN,NaN,true,99.0,49.3,NaN,0.027994025498628616,0.40311846137046814,NaN,NaN,1,2,true,NaN,2024-09-15 14:27:55.252,67:17.560,,98.9,48.6,NaN,,,,,,,,,NaN,,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720854107,665,15,2,86,48,N. Strunck,auv81snxkpk2ybxzi8giy5azt,1,75.8,48.3,2024-09-15T13:47:26.539,2024-09-15T13:53:44,NaN,"{""id"": 5213878457, ""qualifierId"": 25}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,NaN,true,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,49.6,19,NaN,,,87.2,48.9,NaN,NaN,NaN,true,95.9,50.9,826,0.047354791313409805,0.0,NaN,NaN,1,3,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720854825,676,15,2,87,29,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,71.9,45.8,2024-09-15T13:48:07.360,2024-09-18T14:04:29,1.0,"{""id"": 5213861883, ""qualifierId"": 233, ""value"": ""830""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,47.3,32.9,NaN,,,99.1,49.1,NaN,NaN,NaN,true,NaN,NaN,830,0.018389049917459488,0.17428049445152283,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2720836971,679,15,2,71,11,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,89.2,46.6,2024-09-15T13:31:49.180,2024-09-18T13:29:14,1.0,"{""id"": 5213765485, ""qualifierId"": 233, ""value"": ""570""}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.8,8.2,NaN,,,91.1,46.8,NaN,true,true,NaN,NaN,NaN,570,0.403709352016449,0.8555135130882263,NaN,true,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,true,,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2720857255,701,15,2,90,35,P. Bjur,6m4anciafmzc24s44xszymbc9,1,74.6,34.0,2024-09-15T13:51:13.680,2024-09-15T13:53:22,NaN,"{""id"": 5213874311, ""qualifierId"": 22}",6dsjjr8usp19dal8k9h95j190,Esbjerg vs B 93,1_Division,2024-09-15,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,true,NaN,true,NaN,,NaN,47.7,19,NaN,,,76.8,35.2,NaN,NaN,NaN,true,98.5,49.3,861,0.017502199858427048,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,,,,,,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
