contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,17,18,20,22,23,25,26,29,56,62,63,64,65,72,74,76,77,78,79,80,81,82,83,84,87,89,100,101,102,103,108,120,121,136,138,146,147,154,160,214,215,230,231,233,254,274,300,321,322,324,326,327,328,374,375,458,468,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,16,61,68,73,75,85,153,216,217,276,280,281,282,395,396,472,391,60,66,113,114,133,139,323,338,86,353,390,273,19,21,275,314
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703407201,161,15,1,16,54,A. Justinussen,uiyol728wan4mxco2foplknp,1,75.2,65.0,2024-07-26T17:16:32.995,2024-07-26T17:17:50,"{""id"": 5117917297, ""qualifierId"": 20}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,,,,49.6,19,NaN,,,,,84.0,59.6,NaN,,NaN,NaN,99.5,49.3,168,,,,0.04709731414914131,0.0,NaN,1,3,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703409879,256,13,1,26,46,M. Larsen,dsfbfzwy3c06mu50ee89qrbsa,1,71.9,27.8,2024-07-26T17:26:25.553,2024-07-26T17:27:38,"{""id"": 5117932433, ""qualifierId"": 231, ""value"": ""49.8""}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,48.2,91.7,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,97.8,49.8,NaN,,,,0.035221491008996964,0.0,NaN,1,2,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703413567,327,13,1,38,12,M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,1,73.8,47.7,2024-07-26T17:37:51.138,2024-07-26T17:41:17,"{""id"": 5117957981, ""qualifierId"": 103, ""value"": ""27.8""}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,true,NaN,,true,NaN,NaN,Center,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,,,,,43.2,27.8,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,98.5,49.5,NaN,,,,0.008472146466374397,0.0,NaN,3,3,true,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703414279,354,13,1,40,17,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,1,91.2,37.6,2024-07-26T17:39:56.416,2024-07-26T17:41:07,"{""id"": 5117957369, ""qualifierId"": 102, ""value"": ""57.0""}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,57.0,91.7,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,99.5,46.9,NaN,,,,0.1709083765745163,0.0,NaN,1,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703415811,396,13,1,44,24,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,91.2,40.9,2024-07-26T17:44:03.423,2024-07-26T17:50:31,"{""id"": 5117965955, ""qualifierId"": 17}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,true,true,NaN,NaN,NaN,,true,NaN,true,Center,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,,,,39.7,72.2,NaN,,,,,NaN,NaN,true,,NaN,NaN,99.0,47.5,NaN,,,,0.02820066548883915,0.0,NaN,2,3,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703421087,441,15,2,50,19,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,86.0,58.4,2024-07-26T18:06:58.332,2024-07-26T18:10:09,"{""id"": 5117998725, ""qualifierId"": 328}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,,,,50.7,19,true,,,,,89.8,56.3,true,,NaN,NaN,98.6,49.8,420,,,,0.05980142578482628,0.0,NaN,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703421103,442,16,2,50,21,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,88.3,49.3,2024-07-26T18:06:59.932,2024-07-27T15:56:43,"{""id"": 5117995553, ""qualifierId"": 17}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,true,NaN,NaN,true,,NaN,NaN,NaN,Center,,,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,,,46.8,15.8,true,,,,,NaN,NaN,NaN,,NaN,NaN,98.2,50.2,NaN,,,,0.08071748912334442,0.48926153779029846,NaN,3,2,NaN,2024-07-26 19:06:59.194,50:20.842,true,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ATTEMPT_SAVED,582640,2289,1.6,52.7,441,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703424289,509,15,2,57,46,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,78.4,50.9,2024-07-26T18:14:25.570,2024-07-27T15:56:37,"{""id"": 5118036199, ""qualifierId"": 215}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,,,NaN,,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,52.2,1.3,NaN,,,,,94.0,50.4,NaN,,NaN,true,NaN,NaN,475,,,,0.034131765365600586,0.07684816420078278,NaN,3,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703426193,514,15,2,61,40,A. Justinussen,uiyol728wan4mxco2foplknp,1,77.5,65.6,2024-07-26T18:18:18.448,2024-07-26T18:29:24,"{""id"": 5118048007, ""qualifierId"": 103, ""value"": ""19""}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,,,,50.1,19,NaN,,,,,80.6,62.6,NaN,,NaN,true,98.2,50.5,541,,,,0.023105397820472717,0.0,NaN,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703428073,533,15,2,65,46,A. Justinussen,uiyol728wan4mxco2foplknp,1,74.1,83.4,2024-07-26T18:22:25.333,2024-07-26T18:23:36,"{""id"": 5118034343, ""qualifierId"": 68}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,Left,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,,,,47.5,22.2,NaN,,,,,98.1,54.3,NaN,,NaN,NaN,NaN,NaN,570,,,,0.026093825697898865,0.08174092322587967,NaN,1,3,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703427195,566,16,2,63,51,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,92.7,37.2,2024-07-26T18:20:29.869,2024-07-27T15:56:47,"{""id"": 5118031397, ""qualifierId"": 375, ""value"": ""63:50.821""}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,53.1,13.9,NaN,,,,,NaN,NaN,true,,true,NaN,96.0,42.4,NaN,,,,0.2783963680267334,0.6076143980026245,NaN,2,1,NaN,2024-07-26 19:20:29.173,63:50.821,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2,58.3,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703429099,594,13,2,68,1,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,93.6,46.1,2024-07-26T18:24:40.300,2024-07-26T18:25:50,"{""id"": 5118039277, ""qualifierId"": 327, ""value"": ""1""}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,true,true,NaN,NaN,true,,NaN,NaN,true,Center,,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,51.8,68.1,NaN,,,,,NaN,NaN,true,,true,NaN,97.7,48.6,NaN,,,,0.41510501503944397,0.0,NaN,1,1,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703432557,614,13,2,75,58,A. Justinussen,uiyol728wan4mxco2foplknp,1,80.0,37.0,2024-07-26T18:32:36.372,2024-07-26T18:33:46,"{""id"": 5118058267, ""qualifierId"": 26}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,44.4,59.7,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,98.9,47.1,NaN,,,,0.09619423002004623,0.0,NaN,1,3,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703438341,727,13,2,87,52,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,88.9,70.3,2024-07-26T18:44:31.328,2024-07-26T18:45:45,"{""id"": 5118090821, ""qualifierId"": 153}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,Center,,,true,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,0.8,12.5,NaN,,,,,95.5,0.0,true,,NaN,NaN,99.1,50.7,NaN,,,,0.029531745240092278,0.0,NaN,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,true,,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703439911,741,16,2,89,59,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,97.6,57.5,2024-07-26T18:46:37.816,2024-07-26T20:25:52,"{""id"": 5118099053, ""qualifierId"": 22}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,54.1,11.4,NaN,,,,,NaN,NaN,NaN,,true,NaN,99.3,53.6,NaN,,,,0.2071448266506195,0.761429488658905,NaN,2,2,true,2024-07-26 19:46:37.475,89:59.123,NaN,,,,,,,,,,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.9,54.2,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703439979,742,15,2,89,56,D. Bagou,1hlx5mvl8th7y82gocnuxacd0,1,92.3,56.9,2024-07-26T18:46:34.842,2024-07-26T18:49:17,"{""id"": 5118101677, ""qualifierId"": 22}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,true,true,NaN,NaN,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,,,,48.3,19,NaN,,,,,94.0,55.1,true,,NaN,NaN,99.4,50.9,742,,,,0.056107185781002045,0.0,NaN,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703440237,752,15,2,91,1,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,78.7,56.9,2024-07-26T18:47:39.920,2024-07-27T15:56:39,"{""id"": 5118100885, ""qualifierId"": 22}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,,,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,49.7,22.8,NaN,,,,,94.6,50.7,true,,NaN,true,NaN,NaN,748,,,,0.05185214802622795,0.03201979398727417,NaN,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2703442235,782,16,2,94,14,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,96.5,46.8,2024-07-26T18:50:52.501,2024-07-27T15:56:36,"{""id"": 5118115075, ""qualifierId"": 214}",1.0,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,true,NaN,NaN,NaN,true,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,,,47.3,17.1,NaN,,,,,NaN,NaN,true,,true,NaN,99.4,40.8,NaN,,,,0.3054506480693817,0.9660367369651794,NaN,3,2,true,2024-07-26 19:50:52.245,94:13.893,NaN,,,,,,,,,,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,780,true,NaN,NaN,NaN,NaN,1.0,59.0,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2703450759,807,16,2,45,50,A. Justinussen,uiyol728wan4mxco2foplknp,1,77.5,55.3,2024-07-26T18:02:28.352,2024-07-26T19:12:01,"{""id"": 5118158375, ""qualifierId"": 230, ""value"": ""97.2""}",NaN,5xlnmoz70lip7vpwtrpbfuvis,Horsens vs Hillerød,1_Division,2024-07-26,DNK,NaN,NaN,true,true,true,,NaN,NaN,NaN,Center,,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,,,,49.7,15.8,NaN,,,,,NaN,NaN,NaN,,NaN,true,97.2,52.0,NaN,,,,0.04794876649975777,0.026077760383486748,NaN,2,2,NaN,2024-07-26 19:02:26.918,45:48.566,true,,,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705950003,15,13,1,0,37,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,76.0,41.1,2024-08-04T12:02:32.813,2024-08-04T12:06:53,"{""id"": 5131873487, ""qualifierId"": 103, ""value"": ""23.6""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,true,,,,,41.0,23.6,true,,,,,NaN,NaN,true,NaN,NaN,true,99.7,49.8,NaN,,,,0.01735718548297882,0.0,,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705953757,73,15,1,7,27,E. Holten,dkuinrikn3htd1kilcsce2bit,1,89.1,35.2,2024-08-04T12:09:22.438,2024-08-04T12:12:04,"{""id"": 4611686018466144089, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,NaN,true,NaN,NaN,true,,true,Center,,true,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,NaN,,,,,51.1,19,NaN,,,,,90.6,37.4,true,NaN,NaN,NaN,98.8,48.4,72,,,,0.016708707436919212,0.0,,3,3,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705954549,90,16,1,8,50,E. Just,b9g3gwxlao9u6y4elz1sdukmh,1,89.0,35.2,2024-08-04T12:10:45.229,2024-08-06T00:29:50,"{""id"": 5131889397, ""qualifierId"": 374, ""value"": ""2024-08-04 13:10:44.310""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,,true,NaN,,true,NaN,NaN,true,NaN,,NaN,,NaN,NaN,NaN,,,,,54.1,28.5,NaN,,,,,NaN,NaN,true,NaN,NaN,NaN,98.2,46.0,NaN,,,,0.08434254676103592,0.8722987771034241,,3,2,NaN,2024-08-04 13:10:44.310,08:49.108,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,1.9,53.1,,NaN,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705962071,240,15,1,24,43,B. Hvidt,4yyiv4t6irqpeayug5qgvmkmh,1,75.2,45.2,2024-08-04T12:26:39.158,2024-08-04T12:28:28,"{""id"": 5131933899, ""qualifierId"": 231, ""value"": ""48.0""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,,true,NaN,NaN,,,,,52.0,19,NaN,,,,,78.9,46.2,true,NaN,NaN,true,98.2,48.0,229,,,,0.03779240697622299,0.0,,1,3,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705964035,269,13,1,30,41,A. Herdonsson,9dh7cnu4uzbraeck0t5iqlj4k,1,90.3,54.8,2024-08-04T12:32:36.421,2024-08-04T12:33:59,"{""id"": 4611686018466144289, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,true,true,NaN,NaN,NaN,NaN,NaN,,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,,,,38.7,20.8,NaN,,,,,NaN,NaN,true,true,NaN,NaN,97.7,50.7,NaN,,,,0.05663623288273811,0.0,,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,true,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705966763,333,15,1,35,21,L. Montano,1se7wkenvs4elrapvdw9mdnje,1,85.5,70.5,2024-08-04T12:37:16.699,2024-08-06T00:50:22,"{""id"": 5131973397, ""qualifierId"": 24}",NaN,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,Center,,NaN,true,,true,NaN,true,NaN,NaN,,NaN,,NaN,NaN,NaN,,,,,52.6,13.9,true,,,,,98.2,53.8,NaN,NaN,NaN,NaN,NaN,NaN,306,,,,0.025445764884352684,0.0433594174683094,,1,3,true,NaN,NaN,true,,,,,,,,,,,true,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2705983569,441,13,2,45,15,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,92.9,58.5,2024-08-04T13:03:49.530,2024-08-04T13:05:13,"{""id"": 5132039979, ""qualifierId"": 328}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,,,,50.1,75,true,,,,,NaN,NaN,true,NaN,NaN,NaN,98.8,52.9,NaN,,,,0.15096700191497803,0.0,,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705985765,460,15,2,48,41,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,74.0,34.4,2024-08-04T13:07:15.559,2024-08-05T15:30:55,"{""id"": 5132050781, ""qualifierId"": 326, ""value"": ""2""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,NaN,,,,,47.0,11.4,NaN,,,,,97.7,48.4,NaN,NaN,NaN,true,NaN,NaN,472,,,,0.01805870793759823,0.044029705226421356,,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705986667,463,15,2,49,51,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,91.3,40.9,2024-08-04T13:08:24.805,2024-08-04T13:14:15,"{""id"": 5132072851, ""qualifierId"": 233, ""value"": ""474""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,true,true,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,,,,,51.6,15.2,NaN,,,,,99.4,48.0,true,NaN,NaN,NaN,NaN,NaN,474,,,,0.021120736375451088,0.10149700194597244,,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705988067,494,13,2,51,53,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,87.7,69.9,2024-08-04T13:10:27.611,2024-08-04T13:11:38,"{""id"": 5132062667, ""qualifierId"": 64}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,,NaN,true,,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,,,,53.1,69.4,true,,,,,NaN,NaN,true,NaN,NaN,NaN,98.1,52.9,NaN,,,,0.024310123175382614,0.0,,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2705989991,525,13,2,54,38,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,91.5,56.4,2024-08-04T13:13:12.283,2024-08-04T13:20:41,"{""id"": 5132094607, ""qualifierId"": 231, ""value"": ""50.2""}",1.0,60xgl2a4toyqemqz4ec7l1638,Esbjerg vs Horsens,1_Division,2024-08-04,DNK,true,true,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,,,,47.2,81.9,NaN,,,,,NaN,NaN,true,NaN,NaN,NaN,99.8,50.2,NaN,,,,0.04510970413684845,0.0,,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
