player_matchName,player_playerId,contestantId,team_name,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,label,match_id,date,totalLongBalls,accurateCrossNocorner,totalCross,possLostAll,goals,attemptsConcededIbox,goalAssist
M. Lassen,duahzgqspyuy2gu31u3s8ky96,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,4,NaN,Midfielder,Left,NaN,4,4,8,6,NaN,NaN,2,5,15,2,87,8,7,3,15,3,12,NaN,4,NaN,3,NaN,2,NaN,NaN,1,NaN,,NaN,1,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,4,1,2,15,NaN,11,
F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,3,1,Midfielder,Left/Centre,NaN,12,1,2,1,5,1,1,9,21,7,90,13,4,5,16,4,9,1,NaN,1,3,NaN,NaN,NaN,NaN,3,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,2,NaN,NaN,9,NaN,12,
R. Thellufsen,5hr1cb6e6xb3eyjnau7w4825l,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2,1,Midfielder,Centre/Right,NaN,12,1,3,2,4,NaN,1,9,22,5,72,13,6,NaN,19,6,11,NaN,1,NaN,NaN,2,2,2,NaN,NaN,NaN,,NaN,1,NaN,,1,1,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,6,1,2,12,NaN,11,
I. Nikolov,bh06w40pwo6dy3cjrw3r2i0ru,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,9,2,Midfielder,Right,NaN,10,2,8,NaN,6,3,1,4,20,9,79,10,5,6,11,3,7,NaN,2,NaN,3,1,NaN,1,1,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,4,NaN,NaN,14,NaN,11,
S. Borgelin,ju24rgwcctj5yizl54o91gfe,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,6,4,Striker,Centre,NaN,7,1,6,2,2,NaN,1,5,14,3,71,2,2,NaN,12,1,4,NaN,3,NaN,NaN,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,1,12,NaN,11,
M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,
M. Houkjær,6xnn9048x2zmwprfsg0lhq61g,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,
M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Attacker,3,NaN,1,NaN,NaN,1,NaN,3,3,NaN,11,2,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,1,3,NaN,1,
K. Kusk,11cna826ls27ahux2w0ckapqt,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,1,Substitute,NaN,Midfielder,2,NaN,1,2,NaN,NaN,NaN,2,3,NaN,3,1,2,NaN,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,1,NaN,1,2,NaN,1,
M. Munck,9gr9rdahnavv0irjauh5xim8k,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Midfielder,6,NaN,1,3,1,1,NaN,5,7,2,18,3,1,1,6,5,5,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,1,3,NaN,1,
Z. Dalügge,ag1psg17osvgbq5fz9xo7kmj8,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,1,Substitute,NaN,Attacker,3,NaN,5,2,NaN,NaN,NaN,3,7,NaN,19,3,3,NaN,8,1,4,NaN,4,NaN,NaN,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,1,6,NaN,1,
P. Rejnhold,6gi9kejni27hjp7b43djczz6d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,
A. Rise Kristiansen,9vbxe5gvruap8h546efz3nx1w,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,2,NaN,NaN,NaN,2,3,NaN,18,3,NaN,NaN,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,NaN,4,NaN,1,
M. Nielsen,dy7tdtffhczukm4vrkgp1ctn8,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,Hobro vs Vendsyssel,71cecgkyuz2b3majpmlo0x4pg,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,
M. Falkesgaard,b2gkyjq8emj9pywryc3rycogl,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Goalkeeper,Centre,NaN,21,NaN,NaN,1,20,1,NaN,5,25,22,90,20,8,10,12,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,16,NaN,NaN,9,NaN,9,NaN
N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,ajtb177oqwawkdwbqhldmq6mx,B 93,3,NaN,Defender,Left,NaN,27,NaN,3,7,13,3,NaN,18,35,18,90,18,3,6,23,7,9,NaN,NaN,2,3,1,3,1,1,2,1,NaN,NaN,1,1,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,6,1,6,11,1,9,1
A. Heimer,6dki65mdd3letfjjj51i0w3c9,ajtb177oqwawkdwbqhldmq6mx,B 93,6,4,Defender,Left/Centre,NaN,22,NaN,3,1,16,1,NaN,12,28,19,90,21,8,3,15,6,8,NaN,1,NaN,2,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,4,NaN,NaN,6,NaN,9,NaN
E. Christensen,8xe0fufxfgf5cuwgysz3r2j85,ajtb177oqwawkdwbqhldmq6mx,B 93,4,4,Defender,Centre/Right,NaN,18,NaN,3,NaN,16,NaN,NaN,8,26,18,90,21,8,2,14,3,8,NaN,3,NaN,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,9,NaN,NaN,9,NaN,9,NaN
L. Henriksen,6g671k5lvgoo2bgub2516q1w4,ajtb177oqwawkdwbqhldmq6mx,B 93,1,NaN,Defender,Right,NaN,8,1,4,1,2,1,NaN,6,12,4,73,10,3,2,11,NaN,2,NaN,1,NaN,1,1,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,3,NaN,3,12,NaN,5,NaN
M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,ajtb177oqwawkdwbqhldmq6mx,B 93,5,2,Defensive Midfielder,Left,NaN,18,NaN,3,7,6,2,NaN,16,25,6,82,14,5,5,26,9,12,1,NaN,1,2,1,3,1,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,7,1,5,12,NaN,6,NaN
N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,ajtb177oqwawkdwbqhldmq6mx,B 93,2,NaN,Defensive Midfielder,Centre,NaN,29,3,6,1,14,1,3,18,37,15,90,12,8,4,25,7,12,1,NaN,1,3,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,7,NaN,NaN,10,NaN,9,NaN
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,B 93,6,NaN,Defensive Midfielder,Right,NaN,13,6,6,1,7,1,4,6,15,7,62,4,2,2,8,5,6,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,8,NaN,5,NaN
E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,ajtb177oqwawkdwbqhldmq6mx,B 93,7,1,Attacking Midfielder,Centre,NaN,18,4,5,1,9,NaN,1,12,22,11,83,11,3,9,16,9,11,NaN,NaN,NaN,9,NaN,2,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,2,2,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,2,14,NaN,6,NaN
O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,ajtb177oqwawkdwbqhldmq6mx,B 93,5,1,Striker,Left/Centre,NaN,17,4,5,6,4,3,2,14,28,8,90,12,4,6,21,10,15,NaN,NaN,1,1,1,1,1,1,7,1,NaN,2,1,1,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,1,1,1,21,1,9,1
S. Koch,8viazilbghyogmhd7w3lg2six,ajtb177oqwawkdwbqhldmq6mx,B 93,4,2,Striker,Centre/Right,NaN,12,NaN,1,2,1,NaN,NaN,12,18,1,62,6,2,1,18,8,13,NaN,1,NaN,1,NaN,1,NaN,1,4,1,NaN,NaN,1,NaN,NaN,1,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,1,1,10,1,5,NaN
Y. Belhadj,52xeb867n93p1wftf42wxu1w4,ajtb177oqwawkdwbqhldmq6mx,B 93,1,1,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,8,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,2,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,1,3,NaN
C. Björk,x3ad9hfxts6jpfugy3kvq9d5,ajtb177oqwawkdwbqhldmq6mx,B 93,5,2,Substitute,NaN,Attacker,7,2,1,NaN,NaN,1,NaN,7,7,NaN,28,2,NaN,1,8,4,4,1,NaN,3,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,1,NaN,1,4,NaN,4,2
V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
G. Højbjerg,ab3nxxoj7bxlnhot9htoex1xw,ajtb177oqwawkdwbqhldmq6mx,B 93,1,NaN,Substitute,NaN,Defender,3,NaN,4,NaN,NaN,NaN,NaN,3,3,NaN,17,1,NaN,NaN,3,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,2,NaN,4,NaN
F. Ibsen,7k2c7wgoywy7boesjer5578q1,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
O. Jakobsen,egnjbmbxkceiygmp2jty4b47o,ajtb177oqwawkdwbqhldmq6mx,B 93,1,NaN,Substitute,NaN,Attacker,5,1,3,NaN,1,NaN,1,4,7,1,7,4,2,1,6,4,5,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,4,NaN,3,NaN
K. Noppen,3ngygpwrrb9ghyph2nmr8hb10,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E. Møller,2k5289tevc2gxo04i83io5a3u,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
T. Blidegn,dja68kdmhtsm9x5zqzgtpqas4,ajtb177oqwawkdwbqhldmq6mx,B 93,1,NaN,Substitute,NaN,Midfielder,8,1,1,NaN,3,1,NaN,5,9,3,28,2,NaN,2,6,2,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,4312,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,2,NaN,NaN,3,NaN,4,NaN
T. Sander,bl9em2c9quspd4afzwqn81xxw,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Goalkeeper,Centre,NaN,28,1,1,NaN,30,4,1,2,36,31,90,18,5,11,9,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,12,NaN,NaN,8,NaN,7,NaN
M. Coşkun,db671oj1jx2uknf12t8b3s7x0,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,1,1,Defender,Left,NaN,47,NaN,6,3,25,2,NaN,23,57,27,90,27,9,4,31,9,15,1,2,1,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,5,1,1,11,NaN,7,NaN
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,4,2,Defender,Left/Centre,NaN,76,1,4,2,56,6,1,25,83,58,90,27,9,6,30,7,10,1,2,1,NaN,2,NaN,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,15,NaN,NaN,9,NaN,7,NaN
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2,NaN,Defender,Centre/Right,NaN,59,NaN,4,1,46,3,NaN,16,66,50,90,24,6,8,20,5,6,NaN,1,NaN,5,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,6,NaN,NaN,8,NaN,7,NaN
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,6,NaN,Defender,Right,NaN,54,1,2,6,27,6,NaN,29,64,29,90,24,9,7,41,15,21,2,1,2,1,2,4,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,9,NaN,4,17,NaN,7,NaN
F. Krogstad,dm6xpphbyyooqriwaambi7njd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,4,NaN,Defensive Midfielder,Left/Centre,NaN,45,NaN,5,2,17,NaN,NaN,29,53,18,64,18,11,3,37,12,19,NaN,1,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,3,NaN,1,11,NaN,3,1
Z. Aliji,aajgld24isoem1ycoysyxxp1w,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,5,NaN,Defensive Midfielder,Centre/Right,NaN,23,2,7,4,13,2,1,10,34,13,73,12,9,3,22,7,17,NaN,1,NaN,1,NaN,1,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,1,NaN,1,16,NaN,4,NaN
J. Singh,2cup1vjw8n43kbzzxfflnmplg,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,3,NaN,Attacking Midfielder,Left,NaN,12,3,1,2,3,NaN,NaN,10,16,4,64,6,1,2,13,6,9,NaN,NaN,1,2,2,NaN,2,1,3,1,NaN,NaN,NaN,1,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,3,NaN,1,12,NaN,3,NaN
C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,1,NaN,Attacking Midfielder,Centre,NaN,53,1,4,4,17,3,1,37,59,18,90,15,7,7,43,23,28,1,NaN,2,4,1,1,1,1,5,1,NaN,NaN,NaN,1,NaN,1,1,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,1,8,NaN,7,1
J. Adjei-Broni,1cumsropo1r0msfzxxteml1w,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,8,1,Attacking Midfielder,Right,NaN,25,1,6,7,6,1,1,20,29,7,90,7,NaN,1,25,15,18,2,1,2,NaN,NaN,1,NaN,4,6,2,1,NaN,NaN,NaN,1,4,4,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,1,NaN,2,13,1,7,NaN
F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,6,5,Striker,Centre,NaN,9,NaN,5,NaN,6,NaN,NaN,6,15,7,75,4,2,NaN,11,4,6,NaN,4,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,4,3,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,9,1,5,NaN
M. Knudsen,1basznqpux0hkrrd06eaxodsl,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
N. Clausen,6dzg820946z4848whaa6ny2nd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Fredslund,45dqseup0cmujyl4nprr29y0a,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
N. Jungvig,3pk6hii2s8tbv2zux8mvbapec,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Midfielder,6,1,3,1,3,NaN,1,3,8,3,26,2,1,NaN,6,3,5,NaN,1,NaN,NaN,NaN,1,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,1,NaN,1,5,NaN,4,NaN
S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Attacker,3,NaN,3,NaN,1,NaN,NaN,2,5,1,15,NaN,NaN,NaN,5,2,4,1,3,1,NaN,NaN,1,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,3,2,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,1,4,NaN,2,NaN
A. Maslen,3th83n9qum31wu53g68j5iwic,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
J. Gemmer,4oxf446ya7jwulq6hxlp8r36d,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,4,1,Substitute,NaN,Midfielder,13,NaN,NaN,1,7,NaN,NaN,8,17,8,26,9,4,1,12,5,8,NaN,NaN,NaN,NaN,NaN,1,NaN,2,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,4231,B 93 vs Hvidovre,6ztmzyze3nrxuv35znex6a5uc,2025-02-21,3,NaN,1,7,NaN,4,NaN
