x,y,playerName,teamName,pass_receiver,period,gameClock,label,date,bypassed_opponents,bypassed_defenders,closest_opponent_distance
27.0,23.0,M. Opondo,Fredericia,A. Dahl,2,1657.0,Fredericia vs Horsens,2024-10-05,-4,-1,2.47
56.9,64.6,C. Tape,Horsens,C. Tape,2,1660.0,Fredericia vs Horsens,2024-10-05,0,0,2.81
61.6,58.5,K. Lusavec,Horsens,E. Frederiksen,2,1661.0,Fredericia vs Horsens,2024-10-05,4,0,3.89
77.0,58.1,E. Frederiksen,Horsens,F. Christensen,2,1664.0,Fredericia vs Horsens,2024-10-05,-2,0,2.47
60.2,9.4,A. Dahl,Fredericia,F. Winther,2,1680.0,Fredericia vs Horsens,2024-10-05,-2,0,2.28
53.6,5.8,F. Winther,Fredericia,M. Opondo,2,1682.0,Fredericia vs Horsens,2024-10-05,-3,-1,2.19
45.9,34.6,M. Opondo,Fredericia,F. Rieper,2,1686.0,Fredericia vs Horsens,2024-10-05,-2,0,6.53
37.3,51.3,F. Rieper,Fredericia,D. Kristjansson,2,1687.0,Fredericia vs Horsens,2024-10-05,4,0,5.29
55.3,42.5,D. Kristjansson,Fredericia,M. Opondo,2,1690.0,Fredericia vs Horsens,2024-10-05,-1,0,2.74
55.0,66.3,M. Opondo,Fredericia,G. Marcussen,2,1692.0,Fredericia vs Horsens,2024-10-05,0,0,2.75
79.5,87.1,G. Marcussen,Fredericia,J. Jessen,2,1695.0,Fredericia vs Horsens,2024-10-05,2,1,8.4
78.3,72.7,J. Jessen,Fredericia,M. Opondo,2,1700.0,Fredericia vs Horsens,2024-10-05,-3,-1,2.97
44.0,28.8,S. Pingel,Horsens,S. Hausner,2,1703.0,Fredericia vs Horsens,2024-10-05,-6,-2,2.07
31.6,39.8,S. Hausner,Horsens,J. Madsen,2,1705.0,Fredericia vs Horsens,2024-10-05,4,1,4.84
70.2,101.1,J. Madsen,Horsens,C. Tape,2,1758.0,Fredericia vs Horsens,2024-10-05,-1,0,4.1
5.8,13.1,E. Dall,Fredericia,M. Opondo,2,1765.0,Fredericia vs Horsens,2024-10-05,4,1,2.56
24.9,21.0,M. Opondo,Fredericia,A. Bondergaard,2,1766.0,Fredericia vs Horsens,2024-10-05,4,1,5.95
54.5,74.4,A. Bondergaard,Fredericia,G. Marcussen,2,1774.0,Fredericia vs Horsens,2024-10-05,-3,-1,4.84
55.0,93.6,D. Kristjansson,Fredericia,F. Rieper,2,1801.0,Fredericia vs Horsens,2024-10-05,-1,0,8.46
31.4,93.2,F. Rieper,Fredericia,F. Winther,2,1802.0,Fredericia vs Horsens,2024-10-05,1,0,11.31
32.9,71.4,F. Winther,Fredericia,A. Andersen,2,1805.0,Fredericia vs Horsens,2024-10-05,-1,0,4.05
23.5,10.7,A. Andersen,Fredericia,F. Winther,2,1811.0,Fredericia vs Horsens,2024-10-05,1,0,7.37
32.1,31.9,F. Winther,Fredericia,F. Rieper,2,1815.0,Fredericia vs Horsens,2024-10-05,-1,0,11.47
23.8,56.3,F. Rieper,Fredericia,D. Kristjansson,2,1817.0,Fredericia vs Horsens,2024-10-05,3,0,15.42
44.9,64.3,D. Kristjansson,Fredericia,J. Jessen,2,1819.0,Fredericia vs Horsens,2024-10-05,0,0,6.29
41.4,54.5,J. Jessen,Fredericia,D. Kristjansson,2,1820.0,Fredericia vs Horsens,2024-10-05,0,0,2.36
43.3,64.9,D. Kristjansson,Fredericia,J. Jessen,2,1821.0,Fredericia vs Horsens,2024-10-05,0,0,6.29
39.7,68.8,J. Jessen,Fredericia,F. Rieper,2,1840.0,Fredericia vs Horsens,2024-10-05,-3,0,3.73
29.9,72.1,F. Rieper,Fredericia,J. Jessen,2,1841.0,Fredericia vs Horsens,2024-10-05,3,0,11.03
42.6,66.6,J. Jessen,Fredericia,F. Winther,2,1842.0,Fredericia vs Horsens,2024-10-05,-2,0,3.73
2.4,50.9,M. Delac,Horsens,S. Pingel,2,1866.0,Fredericia vs Horsens,2024-10-05,8,2,10.03
85.3,102.0,S. Pingel,Horsens,S. Hausner,2,1890.0,Fredericia vs Horsens,2024-10-05,7,2,12.09
70.6,38.9,M. Kallesoe,Horsens,E. Frederiksen,2,1895.0,Fredericia vs Horsens,2024-10-05,0,0,2.86
40.8,69.9,C. Tape,Horsens,F. Christensen,2,1918.0,Fredericia vs Horsens,2024-10-05,1,0,10.48
51.9,52.8,F. Christensen,Horsens,F. Roslyng,2,1920.0,Fredericia vs Horsens,2024-10-05,-1,0,7.93
38.7,70.8,F. Roslyng,Horsens,C. Tape,2,1923.0,Fredericia vs Horsens,2024-10-05,0,0,11.63
43.9,91.5,C. Tape,Horsens,F. Roslyng,2,1925.0,Fredericia vs Horsens,2024-10-05,0,0,4.43
25.9,78.5,D. Kristjansson,Fredericia,J. Jessen,2,1933.0,Fredericia vs Horsens,2024-10-05,5,2,1.56
38.5,19.5,F. Christensen,Horsens,E. Frederiksen,2,1939.0,Fredericia vs Horsens,2024-10-05,1,0,4.08
63.1,27.9,S. Pingel,Horsens,K. Karikari,2,1942.0,Fredericia vs Horsens,2024-10-05,0,0,1.59
81.0,19.2,K. Karikari,Horsens,F. Christensen,2,1949.0,Fredericia vs Horsens,2024-10-05,-2,0,6.67
72.6,35.8,F. Christensen,Horsens,M. Kallesoe,2,1950.0,Fredericia vs Horsens,2024-10-05,0,0,3.77
81.6,13.1,M. Kallesoe,Horsens,K. Lusavec,2,1952.0,Fredericia vs Horsens,2024-10-05,1,0,10.59
73.0,36.9,K. Lusavec,Horsens,E. Frederiksen,2,1955.0,Fredericia vs Horsens,2024-10-05,1,1,9.91
76.0,57.0,E. Frederiksen,Horsens,J. Madsen,2,1958.0,Fredericia vs Horsens,2024-10-05,-4,-1,5.69
76.0,67.9,J. Madsen,Horsens,E. Frederiksen,2,1962.0,Fredericia vs Horsens,2024-10-05,1,0,4.0
76.0,55.2,E. Frederiksen,Horsens,C. Tape,2,1964.0,Fredericia vs Horsens,2024-10-05,-2,0,1.34
4.7,39.1,A. Andersen,Fredericia,V. Birkso,2,1992.0,Fredericia vs Horsens,2024-10-05,-1,0,0.57
3.8,50.1,V. Birkso,Fredericia,A. Andersen,2,1995.0,Fredericia vs Horsens,2024-10-05,0,0,15.93
54.1,67.9,F. Roslyng,Horsens,K. Lusavec,2,2002.0,Fredericia vs Horsens,2024-10-05,6,3,2.71
25.3,34.8,F. Winther,Fredericia,V. Birkso,2,2005.0,Fredericia vs Horsens,2024-10-05,-3,-1,4.11
10.0,49.3,V. Birkso,Fredericia,M. Opondo,2,2017.0,Fredericia vs Horsens,2024-10-05,5,1,13.94
40.8,10.3,M. Opondo,Fredericia,A. Dahl,2,2020.0,Fredericia vs Horsens,2024-10-05,0,0,7.49
58.7,7.3,M. Opondo,Fredericia,F. Winther,2,2037.0,Fredericia vs Horsens,2024-10-05,0,0,11.02
55.7,15.8,F. Winther,Fredericia,M. Opondo,2,2038.0,Fredericia vs Horsens,2024-10-05,-1,0,12.97
61.4,9.2,M. Opondo,Fredericia,F. Winther,2,2040.0,Fredericia vs Horsens,2024-10-05,0,0,3.56
24.7,66.4,F. Roslyng,Horsens,E. Frederiksen,2,2045.0,Fredericia vs Horsens,2024-10-05,5,2,4.83
67.5,-0.7,M. Kallesoe,Horsens,S. Hausner,2,2061.0,Fredericia vs Horsens,2024-10-05,-3,0,4.46
65.8,15.3,S. Hausner,Horsens,K. Lusavec,2,2064.0,Fredericia vs Horsens,2024-10-05,0,0,12.11
55.2,29.7,K. Lusavec,Horsens,F. Roslyng,2,2065.0,Fredericia vs Horsens,2024-10-05,0,0,6.45
44.2,46.9,F. Roslyng,Horsens,M. Delac,2,2068.0,Fredericia vs Horsens,2024-10-05,0,0,12.55
58.2,-1.0,M. Kallesoe,Horsens,K. Lusavec,2,2098.0,Fredericia vs Horsens,2024-10-05,1,0,4.32
64.4,33.1,K. Lusavec,Horsens,J. Madsen,2,2099.0,Fredericia vs Horsens,2024-10-05,-1,0,10.04
66.8,69.3,J. Madsen,Horsens,S. Pingel,2,2104.0,Fredericia vs Horsens,2024-10-05,2,1,6.92
85.2,61.8,S. Pingel,Horsens,J. Madsen,2,2105.0,Fredericia vs Horsens,2024-10-05,-4,-1,3.0
64.9,102.0,C. Tape,Horsens,F. Roslyng,2,2113.0,Fredericia vs Horsens,2024-10-05,0,0,11.78
53.4,85.1,F. Roslyng,Horsens,C. Tape,2,2117.0,Fredericia vs Horsens,2024-10-05,0,0,13.66
66.3,95.6,C. Tape,Horsens,F. Christensen,2,2120.0,Fredericia vs Horsens,2024-10-05,1,0,7.97
58.4,74.5,F. Christensen,Horsens,F. Roslyng,2,2125.0,Fredericia vs Horsens,2024-10-05,0,0,7.85
52.6,67.3,F. Roslyng,Horsens,S. Hausner,2,2129.0,Fredericia vs Horsens,2024-10-05,0,0,14.43
30.4,30.9,S. Hausner,Horsens,M. Delac,2,2133.0,Fredericia vs Horsens,2024-10-05,0,0,5.42
14.1,45.7,M. Delac,Horsens,F. Christensen,2,2137.0,Fredericia vs Horsens,2024-10-05,2,0,15.32
29.8,43.3,F. Christensen,Horsens,S. Hausner,2,2139.0,Fredericia vs Horsens,2024-10-05,-2,0,8.34
68.5,29.5,S. Hausner,Horsens,K. Karikari,2,2149.0,Fredericia vs Horsens,2024-10-05,2,0,10.33
73.7,20.1,K. Karikari,Horsens,M. Kallesoe,2,2151.0,Fredericia vs Horsens,2024-10-05,-1,0,6.73
88.1,9.7,M. Kallesoe,Horsens,K. Karikari,2,2153.0,Fredericia vs Horsens,2024-10-05,1,1,5.14
84.4,17.4,K. Karikari,Horsens,M. Kallesoe,2,2155.0,Fredericia vs Horsens,2024-10-05,-1,0,6.73
92.7,12.2,M. Kallesoe,Horsens,J. Madsen,2,2159.0,Fredericia vs Horsens,2024-10-05,6,2,5.14
95.0,25.6,S. Pingel,Horsens,K. Lusavec,2,2165.0,Fredericia vs Horsens,2024-10-05,-10,-4,0.97
75.3,17.7,K. Lusavec,Horsens,E. Frederiksen,2,2167.0,Fredericia vs Horsens,2024-10-05,3,1,9.59
12.4,54.2,V. Birkso,Fredericia,J. Jessen,2,2283.0,Fredericia vs Horsens,2024-10-05,5,2,10.81
38.3,38.0,F. Roslyng,Horsens,S. Ngabo,2,2289.0,Fredericia vs Horsens,2024-10-05,7,1,4.25
77.6,63.3,S. Ngabo,Horsens,K. Lusavec,2,2299.0,Fredericia vs Horsens,2024-10-05,-6,-2,1.04
70.0,45.8,K. Lusavec,Horsens,C. Tape,2,2303.0,Fredericia vs Horsens,2024-10-05,-1,0,5.58
67.8,77.5,C. Tape,Horsens,J. Madsen,2,2305.0,Fredericia vs Horsens,2024-10-05,0,0,14.26
73.2,90.6,J. Madsen,Horsens,S. Ngabo,2,2310.0,Fredericia vs Horsens,2024-10-05,3,1,8.57
90.1,69.1,S. Ngabo,Horsens,J. Madsen,2,2312.0,Fredericia vs Horsens,2024-10-05,0,0,1.46
90.3,31.3,J. Madsen,Horsens,S. Pingel,2,2349.0,Fredericia vs Horsens,2024-10-05,-1,0,2.87
74.4,38.3,J. Madsen,Horsens,E. Frederiksen,2,2355.0,Fredericia vs Horsens,2024-10-05,-1,0,2.53
68.5,62.7,E. Frederiksen,Horsens,F. Roslyng,2,2363.0,Fredericia vs Horsens,2024-10-05,2,1,8.94
80.2,101.4,S. Pingel,Horsens,K. Lusavec,2,2415.0,Fredericia vs Horsens,2024-10-05,1,0,26.02
56.9,43.1,K. Lusavec,Horsens,M. Delac,2,2419.0,Fredericia vs Horsens,2024-10-05,-1,0,4.44
27.9,57.3,C. Tape,Horsens,K. Lusavec,2,2430.0,Fredericia vs Horsens,2024-10-05,1,0,3.89
30.1,36.1,K. Lusavec,Horsens,C. Tape,2,2435.0,Fredericia vs Horsens,2024-10-05,-1,0,10.78
38.2,71.5,C. Tape,Horsens,J. Madsen,2,2441.0,Fredericia vs Horsens,2024-10-05,0,0,9.36
44.7,92.3,J. Madsen,Horsens,C. Tape,2,2444.0,Fredericia vs Horsens,2024-10-05,0,0,7.45
38.4,86.9,C. Tape,Horsens,F. Roslyng,2,2449.0,Fredericia vs Horsens,2024-10-05,0,0,8.33
32.3,58.1,F. Roslyng,Horsens,S. Hausner,2,2453.0,Fredericia vs Horsens,2024-10-05,0,0,12.63
29.4,33.9,S. Hausner,Horsens,M. Kallesoe,2,2455.0,Fredericia vs Horsens,2024-10-05,1,0,8.82
36.9,10.1,M. Kallesoe,Horsens,E. Frederiksen,2,2457.0,Fredericia vs Horsens,2024-10-05,6,1,10.01
74.5,35.7,E. Frederiksen,Horsens,F. Christensen,2,2460.0,Fredericia vs Horsens,2024-10-05,-2,0,5.67
49.6,49.9,P. Egelund,Fredericia,F. Rieper,2,2573.0,Fredericia vs Horsens,2024-10-05,0,0,7.06
34.7,55.1,F. Rieper,Fredericia,D. Kristjansson,2,2576.0,Fredericia vs Horsens,2024-10-05,0,0,11.28
38.2,73.8,D. Kristjansson,Fredericia,F. Winther,2,2578.0,Fredericia vs Horsens,2024-10-05,2,0,10.13
42.2,60.2,F. Winther,Fredericia,D. Kristjansson,2,2580.0,Fredericia vs Horsens,2024-10-05,0,0,12.54
39.4,72.3,D. Kristjansson,Fredericia,F. Winther,2,2582.0,Fredericia vs Horsens,2024-10-05,2,0,10.13
58.9,69.1,D. Kristjansson,Fredericia,J. Jessen,2,2594.0,Fredericia vs Horsens,2024-10-05,2,0,3.97
63.0,48.2,J. Jessen,Fredericia,A. Andersen,2,2598.0,Fredericia vs Horsens,2024-10-05,0,0,-1.0
59.4,24.0,A. Andersen,Fredericia,A. Dahl,2,2601.0,Fredericia vs Horsens,2024-10-05,1,0,10.39
72.2,6.4,A. Dahl,Fredericia,A. Andersen,2,2605.0,Fredericia vs Horsens,2024-10-05,-1,0,3.25
58.9,19.5,A. Andersen,Fredericia,F. Rieper,2,2606.0,Fredericia vs Horsens,2024-10-05,0,0,9.94
50.1,46.1,F. Rieper,Fredericia,A. Dahl,2,2611.0,Fredericia vs Horsens,2024-10-05,2,0,13.2
90.1,11.9,A. Dahl,Fredericia,M. Opondo,2,2618.0,Fredericia vs Horsens,2024-10-05,-1,0,2.14
23.5,-1.7,M. Kallesoe,Horsens,S. Pingel,2,2688.0,Fredericia vs Horsens,2024-10-05,4,0,2.82
37.6,88.4,F. Rieper,Fredericia,V. Birkso,2,2694.0,Fredericia vs Horsens,2024-10-05,0,0,3.52
7.1,91.7,V. Birkso,Fredericia,P. Egelund,2,2698.0,Fredericia vs Horsens,2024-10-05,7,3,8.26
37.4,50.1,J. Madsen,Horsens,S. Ngabo,2,2709.0,Fredericia vs Horsens,2024-10-05,5,1,7.48
88.6,58.1,S. Pingel,Horsens,S. Ngabo,2,2719.0,Fredericia vs Horsens,2024-10-05,-1,-1,3.28
6.7,51.2,V. Birkso,Fredericia,F. Rieper,2,2729.0,Fredericia vs Horsens,2024-10-05,0,0,2.25
36.0,67.8,F. Rieper,Fredericia,G. Marcussen,2,2737.0,Fredericia vs Horsens,2024-10-05,2,0,13.86
68.3,101.0,G. Marcussen,Fredericia,J. Jessen,2,2743.0,Fredericia vs Horsens,2024-10-05,0,0,3.87
70.2,83.9,J. Jessen,Fredericia,G. Marcussen,2,2745.0,Fredericia vs Horsens,2024-10-05,-1,0,2.57
67.0,87.5,G. Marcussen,Fredericia,M. Opondo,2,2747.0,Fredericia vs Horsens,2024-10-05,3,0,8.11
67.0,60.5,M. Opondo,Fredericia,J. Jessen,2,2749.0,Fredericia vs Horsens,2024-10-05,-2,0,6.33
21.2,38.3,A. Ludwig,Horsens,S. Ngabo,2,2755.0,Fredericia vs Horsens,2024-10-05,4,1,2.67
39.7,30.0,S. Ngabo,Horsens,J. Madsen,2,2756.0,Fredericia vs Horsens,2024-10-05,0,0,5.82
34.0,61.5,F. Rieper,Fredericia,V. Birkso,2,2759.0,Fredericia vs Horsens,2024-10-05,0,0,8.78
16.2,55.8,V. Birkso,Fredericia,A. Andersen,2,2766.0,Fredericia vs Horsens,2024-10-05,0,0,27.47
24.2,32.1,A. Andersen,Fredericia,F. Winther,2,2769.0,Fredericia vs Horsens,2024-10-05,2,0,12.68
40.6,29.1,F. Winther,Fredericia,F. Rieper,2,2775.0,Fredericia vs Horsens,2024-10-05,-2,0,4.3
39.6,68.8,F. Rieper,Fredericia,P. Egelund,2,2780.0,Fredericia vs Horsens,2024-10-05,2,0,15.69
28.5,35.5,A. Ludwig,Horsens,S. Pingel,2,2784.0,Fredericia vs Horsens,2024-10-05,5,1,2.9
40.7,21.3,S. Pingel,Horsens,M. Kallesoe,2,2787.0,Fredericia vs Horsens,2024-10-05,-7,-1,4.74
18.8,91.8,F. Rieper,Fredericia,F. Winther,2,2818.0,Fredericia vs Horsens,2024-10-05,0,0,-1.0
8.7,90.8,F. Rieper,Fredericia,J. Jessen,2,2835.0,Fredericia vs Horsens,2024-10-05,0,0,-1.0
86.6,-1.0,S. Pingel,Horsens,K. Lusavec,2,2854.0,Fredericia vs Horsens,2024-10-05,1,0,5.9
83.6,14.6,K. Lusavec,Horsens,M. Kallesoe,2,2856.0,Fredericia vs Horsens,2024-10-05,-1,0,4.57
87.8,9.1,M. Kallesoe,Horsens,S. Pingel,2,2857.0,Fredericia vs Horsens,2024-10-05,-1,0,2.64
94.8,5.8,S. Pingel,Horsens,M. Kallesoe,2,2858.0,Fredericia vs Horsens,2024-10-05,1,0,4.85
9.0,101.6,F. Rieper,Fredericia,F. Winther,2,2868.0,Fredericia vs Horsens,2024-10-05,0,0,2.7
4.6,73.6,F. Winther,Fredericia,V. Birkso,2,2873.0,Fredericia vs Horsens,2024-10-05,1,0,9.1
9.3,44.2,V. Birkso,Fredericia,A. Dahl,2,2874.0,Fredericia vs Horsens,2024-10-05,1,0,19.16
44.4,6.2,A. Dahl,Fredericia,E. Dall,2,2879.0,Fredericia vs Horsens,2024-10-05,2,2,8.19
46.3,19.4,E. Dall,Fredericia,A. Andersen,2,2882.0,Fredericia vs Horsens,2024-10-05,-3,-1,6.08
37.6,41.6,A. Andersen,Fredericia,F. Rieper,2,2885.0,Fredericia vs Horsens,2024-10-05,0,0,10.75
44.7,67.3,F. Rieper,Fredericia,A. Andersen,2,2890.0,Fredericia vs Horsens,2024-10-05,0,0,8.71
41.0,20.0,A. Andersen,Fredericia,M. Opondo,2,2893.0,Fredericia vs Horsens,2024-10-05,1,0,6.75
42.8,26.1,M. Opondo,Fredericia,F. Rieper,2,2897.0,Fredericia vs Horsens,2024-10-05,-1,0,3.86
41.6,67.3,F. Rieper,Fredericia,D. Thogersen,2,2900.0,Fredericia vs Horsens,2024-10-05,5,1,10.15
23.2,102.0,J. Jessen,Fredericia,F. Winther,2,2932.0,Fredericia vs Horsens,2024-10-05,0,0,7.13
25.0,68.1,F. Winther,Fredericia,A. Dahl,2,2935.0,Fredericia vs Horsens,2024-10-05,-1,0,3.04
64.1,29.5,A. Dahl,Fredericia,J. Jessen,2,2944.0,Fredericia vs Horsens,2024-10-05,1,0,7.36
64.4,57.9,J. Jessen,Fredericia,D. Thogersen,2,2945.0,Fredericia vs Horsens,2024-10-05,0,0,11.17
72.1,58.5,F. Winther,Fredericia,D. Thogersen,2,2955.0,Fredericia vs Horsens,2024-10-05,0,0,2.54
64.9,102.0,D. Thogersen,Fredericia,P. Egelund,2,3006.0,Fredericia vs Horsens,2024-10-05,3,1,7.51
20.7,37.6,J. Madsen,Horsens,S. Ngabo,2,3014.0,Fredericia vs Horsens,2024-10-05,4,1,3.0
50.0,50.0,O. Ohlenschlaeger,Vendsyssel,B. Clemmensen,1,0.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,8.6
45.7,29.7,M. Greve,Vendsyssel,F. Borsting,1,7.0,Hillerød vs Vendsyssel,2024-10-04,7,2,8.22
58.1,101.7,L. Boje-Larsen,Hillerød,N. Schmidt,1,21.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.3
61.2,101.7,L. Boje-Larsen,Hillerød,M. Due Grandt,1,31.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.46
36.0,6.4,L. Jensen,Vendsyssel,M. Due Grandt,1,39.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.72
34.6,28.0,V. Mpindi,Vendsyssel,B. Clemmensen,1,41.0,Hillerød vs Vendsyssel,2024-10-04,-2,-1,0.88
23.4,44.2,B. Clemmensen,Vendsyssel,L. Schulz,1,43.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.3
3.4,47.9,L. Schulz,Vendsyssel,M. Greve,1,45.0,Hillerød vs Vendsyssel,2024-10-04,1,0,7.49
4.5,50.6,A. Kappenberger,Hillerød,C. Allen,1,104.0,Hillerød vs Vendsyssel,2024-10-04,4,0,13.17
9.0,30.9,C. Allen,Hillerød,T. Arndal,1,110.0,Hillerød vs Vendsyssel,2024-10-04,2,0,1.65
57.5,73.8,O. Ohlenschlaeger,Vendsyssel,F. Borsting,1,113.0,Hillerød vs Vendsyssel,2024-10-04,4,2,1.0
34.1,-0.8,C. Allen,Hillerød,L. Boje-Larsen,1,129.0,Hillerød vs Vendsyssel,2024-10-04,5,1,3.94
48.3,-0.7,C. Allen,Hillerød,N. Schmidt,1,142.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.81
41.8,90.2,G. Mortensen,Vendsyssel,V. Mpindi,1,159.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.49
48.3,73.0,V. Mpindi,Vendsyssel,M. Kaastrup,1,159.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.39
69.2,68.7,S. Borgelin,Vendsyssel,O. Ohlenschlaeger,1,164.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,0.63
68.9,97.3,M. Kaastrup,Vendsyssel,G. Mortensen,1,165.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.07
29.4,22.7,N. Schmidt,Hillerød,C. Allen,1,166.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.14
47.0,101.3,V. Mpindi,Vendsyssel,B. Clemmensen,1,174.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,9.39
35.4,63.3,B. Clemmensen,Vendsyssel,M. Greve,1,177.0,Hillerød vs Vendsyssel,2024-10-04,0,0,12.51
3.6,50.1,A. Kappenberger,Hillerød,J. Witt,1,197.0,Hillerød vs Vendsyssel,2024-10-04,0,0,11.29
53.5,55.4,M. Greve,Vendsyssel,S. Borgelin,1,206.0,Hillerød vs Vendsyssel,2024-10-04,1,0,1.19
75.8,71.7,S. Borgelin,Vendsyssel,O. Ohlenschlaeger,1,208.0,Hillerød vs Vendsyssel,2024-10-04,1,-1,3.84
18.0,30.4,J. Witt,Hillerød,K. Enghardt,1,237.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.85
68.7,24.9,A. Justinussen,Hillerød,M. Bay,1,249.0,Hillerød vs Vendsyssel,2024-10-04,1,0,1.69
99.5,0.5,L. Boje-Larsen,Hillerød,K. Enghardt,1,282.0,Hillerød vs Vendsyssel,2024-10-04,4,1,28.71
39.4,6.2,G. Mortensen,Vendsyssel,V. Mpindi,1,293.0,Hillerød vs Vendsyssel,2024-10-04,1,0,3.82
40.9,7.4,V. Mpindi,Vendsyssel,M. Lassen,1,295.0,Hillerød vs Vendsyssel,2024-10-04,1,0,1.15
38.5,101.3,L. Boje-Larsen,Hillerød,G. Arndal-Lauritzen,1,316.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,7.79
24.1,86.5,G. Arndal-Lauritzen,Hillerød,A. Kappenberger,1,318.0,Hillerød vs Vendsyssel,2024-10-04,0,0,13.58
6.4,51.6,A. Kappenberger,Hillerød,K. Enghardt,1,321.0,Hillerød vs Vendsyssel,2024-10-04,0,0,23.94
15.3,31.2,K. Enghardt,Hillerød,M. Due Grandt,1,324.0,Hillerød vs Vendsyssel,2024-10-04,5,0,20.2
19.8,39.7,M. Due Grandt,Hillerød,J. Witt,1,328.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,0.91
23.1,60.2,J. Witt,Hillerød,M. Due Grandt,1,330.0,Hillerød vs Vendsyssel,2024-10-04,4,0,10.5
24.6,38.5,M. Due Grandt,Hillerød,K. Enghardt,1,333.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,0.91
37.6,65.8,M. Greve,Vendsyssel,F. Borsting,1,340.0,Hillerød vs Vendsyssel,2024-10-04,2,1,4.94
41.8,28.9,K. Enghardt,Hillerød,M. Bay,1,350.0,Hillerød vs Vendsyssel,2024-10-04,7,1,7.62
48.2,33.0,M. Bay,Hillerød,K. Enghardt,1,352.0,Hillerød vs Vendsyssel,2024-10-04,-6,-1,2.33
47.5,30.1,M. Due Grandt,Hillerød,K. Enghardt,1,364.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
39.9,18.5,K. Enghardt,Hillerød,J. Witt,1,366.0,Hillerød vs Vendsyssel,2024-10-04,0,0,8.41
36.1,31.5,J. Witt,Hillerød,K. Enghardt,1,369.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.4
36.1,15.6,K. Enghardt,Hillerød,C. Allen,1,371.0,Hillerød vs Vendsyssel,2024-10-04,2,1,2.82
43.3,8.9,C. Allen,Hillerød,C. Allen,1,371.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.4
75.6,-1.4,C. Allen,Hillerød,N. Schmidt,1,385.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.54
71.1,18.6,N. Schmidt,Hillerød,J. Witt,1,389.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,4.02
43.0,30.6,J. Witt,Hillerød,M. Due Grandt,1,392.0,Hillerød vs Vendsyssel,2024-10-04,1,0,7.49
47.7,33.9,M. Due Grandt,Hillerød,K. Enghardt,1,393.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,6.54
19.9,64.2,M. Greve,Vendsyssel,V. Mpindi,1,400.0,Hillerød vs Vendsyssel,2024-10-04,4,0,4.48
25.7,66.9,V. Mpindi,Vendsyssel,B. Clemmensen,1,402.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.85
21.8,81.5,B. Clemmensen,Vendsyssel,O. Ohlenschlaeger,1,404.0,Hillerød vs Vendsyssel,2024-10-04,3,0,5.93
32.9,55.8,O. Ohlenschlaeger,Vendsyssel,L. Jensen,1,407.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.64
67.6,9.7,L. Jensen,Vendsyssel,M. Lassen,1,414.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.15
12.9,59.9,J. Witt,Hillerød,A. Justinussen,1,419.0,Hillerød vs Vendsyssel,2024-10-04,4,0,6.5
71.2,47.0,A. Justinussen,Hillerød,T. Arndal,1,431.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.87
94.1,29.1,T. Arndal,Hillerød,M. Bay,1,433.0,Hillerød vs Vendsyssel,2024-10-04,1,1,3.59
50.6,50.1,O. Ohlenschlaeger,Vendsyssel,B. Clemmensen,1,485.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,8.76
30.8,49.7,B. Clemmensen,Vendsyssel,M. Greve,1,487.0,Hillerød vs Vendsyssel,2024-10-04,0,0,10.55
38.1,34.8,M. Greve,Vendsyssel,G. Mortensen,1,493.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.84
42.6,81.8,G. Mortensen,Vendsyssel,L. Schulz,1,496.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.08
36.5,31.6,K. Enghardt,Hillerød,M. Due Grandt,1,502.0,Hillerød vs Vendsyssel,2024-10-04,2,0,5.01
13.8,54.5,A. Kappenberger,Hillerød,J. Witt,1,512.0,Hillerød vs Vendsyssel,2024-10-04,0,0,11.63
19.5,33.0,J. Witt,Hillerød,A. Kappenberger,1,521.0,Hillerød vs Vendsyssel,2024-10-04,0,0,7.58
