team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,107.0,44.0,292.0,293.0,set_piece_index
B 93,2705216081,530,1,54,4,1,99.5,99.5,M. Mouritz,159.0,105.0,NaN,,B 93 vs Vendsyssel,2024-08-02,91.9,53.4,0.0673944,NaN,NaN,NaN,32.3,4.5,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,,NaN,,NaN,NaN,NaN,NaN,1
B 93,2705216117,531,1,54,5,0,95.2,64.4,M. Wohlgemuth,159.0,105.0,NaN,,B 93 vs Vendsyssel,2024-08-02,95.0,46.6,NaN,NaN,NaN,NaN,12.1,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,2
B 93,2705216141,532,13,54,10,1,85.7,38.0,N. Mouritsen,160.0,105.0,NaN,,B 93 vs Vendsyssel,2024-08-02,NaN,NaN,NaN,0.013128664344549179,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,,NaN,NaN,NaN,NaN,3
B 93,2705219047,627,1,63,32,1,99.5,99.5,M. Mouritz,189.0,125.0,NaN,,B 93 vs Vendsyssel,2024-08-02,91.0,68.7,0.00859132,NaN,NaN,NaN,22.8,4.3,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,,NaN,,NaN,NaN,NaN,NaN,1
B 93,2705219051,628,1,63,36,1,91.0,68.7,M. Wohlgemuth,189.0,125.0,1.0,,B 93 vs Vendsyssel,2024-08-02,90.5,60.6,0.09436044,NaN,NaN,15,5.5,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,2
B 93,2705219093,629,13,63,40,1,80.5,53.8,Abdullah Iqbal,190.0,125.0,NaN,,B 93 vs Vendsyssel,2024-08-02,NaN,NaN,NaN,0.04904179275035858,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,,NaN,NaN,NaN,NaN,3
B 93,2705219263,632,15,63,37,1,92.1,50.7,E. Nnamani,189.0,125.0,NaN,,B 93 vs Vendsyssel,2024-08-02,NaN,NaN,NaN,0.11435675621032715,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,,NaN,NaN,NaN,NaN,4
B 93,2705223489,746,1,74,42,0,99.5,0.5,N. Mouritsen,226.0,149.0,NaN,,B 93 vs Vendsyssel,2024-08-02,97.0,48.1,NaN,NaN,NaN,NaN,32.5,1.7,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,,NaN,,NaN,NaN,NaN,NaN,1
B 93,2705224057,749,1,53,49,0,98.2,68.1,M. Wohlgemuth,158.0,105.0,NaN,,B 93 vs Vendsyssel,2024-08-02,98.0,62.2,NaN,NaN,NaN,NaN,4.0,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,4
B 93,2705196525,78,1,11,28,1,24.5,46.4,Abdullah Iqbal,37.0,26.0,NaN,,B 93 vs Vendsyssel,2024-08-02,11.4,49.4,0.00000027,NaN,NaN,NaN,13.9,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,3
B 93,2705239103,951,1,72,5,1,99.2,99.5,M. Mouritz,219.0,145.0,NaN,,B 93 vs Vendsyssel,2024-08-02,87.0,91.8,0.00081857,NaN,NaN,NaN,13.8,3.5,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,,NaN,NaN,NaN,NaN,1
B 93,2705240169,953,1,72,17,1,78.0,73.3,J. Egeris,219.0,145.0,NaN,,B 93 vs Vendsyssel,2024-08-02,67.4,70.9,0.00141494,NaN,NaN,NaN,11.2,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,2
B 93,2705240441,954,1,72,19,1,67.1,70.9,Abdullah Iqbal,219.0,145.0,NaN,,B 93 vs Vendsyssel,2024-08-02,79.2,74.4,0.0037554,NaN,NaN,NaN,12.9,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,3
B 93,2705241315,955,1,62,57,1,80.3,87.1,M. Bøttker,187.0,125.0,NaN,,B 93 vs Vendsyssel,2024-08-02,76.8,94.5,0.00061722,NaN,NaN,NaN,6.2,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,5
B 93,2706363531,958,3,6,2,1,86.4,79.9,O. Addo,22.0,18.0,NaN,,B 93 vs Vendsyssel,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,2
B 93,2706365955,965,61,63,7,1,94.6,75.2,O. Addo,NaN,125.0,NaN,,B 93 vs Vendsyssel,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,6
Hvidovre,2706912333,138,1,16,0,0,99.5,0.5,N. Clausen,68.0,44.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,88.9,47.2,NaN,NaN,NaN,NaN,33.6,1.9,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hvidovre,2706914931,174,1,21,38,0,99.5,0.5,N. Clausen,82.0,54.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,94.4,51.6,NaN,NaN,NaN,NaN,35.2,1.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hvidovre,2706917875,224,1,29,50,0,99.5,0.5,N. Clausen,99.0,64.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,95.7,48.4,NaN,NaN,NaN,NaN,32.8,1.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2706905917,41,1,3,12,0,99.5,0.5,N. Mouritsen,19.0,15.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,96.9,53.0,NaN,NaN,NaN,NaN,35.8,1.6,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2706925823,435,1,47,2,1,99.5,99.5,M. Mouritz,169.0,111.0,1.0,NaN,Hvidovre vs B 93,2024-08-09,95.9,45.7,0.17163933,NaN,NaN,13,36.8,4.6,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2706925831,436,13,47,7,1,95.5,42.3,N. Mouritsen,169.0,111.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,0.13742595911026,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,2
B 93,2706938259,500,1,48,4,0,99.4,99.6,M. Mouritz,194.0,124.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,100.1,34.3,NaN,NaN,NaN,NaN,44.4,4.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hvidovre,2706952021,572,1,63,24,0,99.5,0.5,N. Clausen,241.0,155.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,95.1,50.0,NaN,NaN,NaN,NaN,34.0,1.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hvidovre,2706952055,573,1,63,29,0,76.0,50.3,M. Spelmann,NaN,155.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,83.2,48.5,NaN,NaN,NaN,NaN,7.7,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Hvidovre,2706952481,574,5,63,35,1,26.1,100.6,M. Spelmann,NaN,155.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
B 93,2706958787,710,1,71,49,1,99.4,99.5,M. Mouritz,270.0,172.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,96.6,28.9,0.00351168,NaN,NaN,NaN,48.1,4.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2706958809,711,3,71,54,0,89.2,31.6,E. Nnamani,270.0,172.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
B 93,2706958921,712,1,72,2,1,49.8,24.7,L. Henriksen,271.0,172.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,17.9,41.6,0.00000366,NaN,NaN,NaN,35.4,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Hvidovre,2706969409,764,15,85,34,1,93.7,43.8,S. Makienok,315.0,199.0,NaN,1.0,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,0.027758073061704636,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,2
Hvidovre,2706969519,765,16,85,35,1,97.1,47.2,M. Spelmann,316.0,199.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,0.20286591351032257,0.9331238269805908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,3
Hvidovre,2708576703,906,49,84,56,1,90.0,88.5,A. Smed,313.0,199.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Hvidovre,2719173893,913,61,85,35,1,97.0,47.6,M. Spelmann,NaN,199.0,NaN,NaN,Hvidovre vs B 93,2024-08-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
OB,2709236415,120,1,9,34,1,99.5,99.5,N. Mickelson,36.0,22.0,1.0,NaN,B 93 vs OB,2024-08-16,94.4,52.1,0.15295081,NaN,NaN,13,32.7,4.5,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709236419,121,13,9,37,1,95.7,59.7,L. Kjerrumgaard,36.0,22.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.04478475823998451,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,2
OB,2709238277,156,1,12,42,1,99.5,0.5,A. Manneh,47.0,30.0,NaN,1.0,B 93 vs OB,2024-08-16,84.3,62.9,0.00537636,NaN,NaN,16,45.3,1.9,true,NaN,,NaN,NaN,NaN,true,,,NaN,true,NaN,NaN,NaN,NaN,NaN,1
OB,2709238283,157,16,12,45,1,93.9,52.8,J. Bonde,47.0,30.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.16884365677833557,0.9037817716598511,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,2
OB,2709243147,210,1,21,55,1,99.5,0.5,A. Manneh,64.0,42.0,NaN,NaN,B 93 vs OB,2024-08-16,92.8,59.6,0.03107605,NaN,NaN,NaN,40.8,1.7,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709243149,211,4,21,57,0,93.9,58.6,T. Slotsager,64.0,42.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
B 93,2709246185,257,1,28,21,1,99.5,99.5,M. Mouritz,79.0,53.0,NaN,NaN,B 93 vs OB,2024-08-16,94.0,49.7,0.14129939,NaN,NaN,NaN,34.4,4.5,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2709246189,258,61,28,26,1,94.0,49.7,S. Clemmensen,79.0,53.0,1.0,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
B 93,2709246209,259,15,28,28,1,85.0,77.3,M. Mouritz,80.0,53.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.018061989918351173,0.04521888494491577,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,3
B 93,2709249033,319,15,34,7,1,95.4,49.5,O. Søe,98.0,63.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.214508518576622,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,2
OB,2709250987,325,1,37,53,0,99.5,99.5,N. Mickelson,111.0,70.0,NaN,NaN,B 93 vs OB,2024-08-16,90.2,56.1,NaN,NaN,NaN,NaN,31.1,4.4,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709251221,330,44,38,13,1,98.0,58.2,L. Kjerrumgaard,112.0,70.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
OB,2709233065,36,1,3,22,0,99.5,0.5,A. Manneh,14.0,10.0,NaN,NaN,B 93 vs OB,2024-08-16,94.9,51.0,NaN,NaN,NaN,NaN,34.7,1.7,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2709251989,368,1,39,49,1,99.5,99.5,M. Mouritz,114.0,71.0,1.0,NaN,B 93 vs OB,2024-08-16,96.8,50.3,0.26840922,NaN,NaN,13,33.6,4.6,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709233115,37,1,3,29,1,87.4,11.4,A. Manneh,15.0,10.0,1.0,NaN,B 93 vs OB,2024-08-16,92.4,58.1,0.08883342,NaN,NaN,13,32.2,1.4,true,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
B 93,2709252005,370,13,39,50,1,93.4,51.1,O. Søe,114.0,71.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.1275947540998459,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,3
OB,2709233121,38,13,3,30,1,91.3,48.8,J. Bonde,15.0,10.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.11143827438354492,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,3
OB,2709233205,39,1,3,37,1,43.7,75.3,L. Owusu,16.0,10.0,NaN,NaN,B 93 vs OB,2024-08-16,10.5,50.3,0.00000147,NaN,NaN,NaN,38.8,3.6,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
OB,2709254265,391,1,44,31,0,99.5,99.5,N. Mickelson,131.0,84.0,NaN,NaN,B 93 vs OB,2024-08-16,94.4,45.4,NaN,NaN,NaN,NaN,37.2,4.6,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2709256959,403,44,34,7,1,94.4,48.3,O. Søe,98.0,63.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
OB,2709266821,483,1,50,16,1,99.5,0.5,A. Manneh,151.0,99.0,1.0,NaN,B 93 vs OB,2024-08-16,92.1,43.7,0.05417366,NaN,NaN,15,30.4,1.8,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709266833,484,15,50,17,1,88.0,43.8,T. Slotsager,151.0,99.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.03922697529196739,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,2
OB,2709267007,486,1,50,27,1,39.8,70.5,L. Owusu,152.0,99.0,NaN,NaN,B 93 vs OB,2024-08-16,21.9,45.8,0.00000403,NaN,NaN,NaN,25.2,3.9,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
B 93,2709276005,561,1,58,59,0,99.5,0.5,N. Mouritsen,176.0,112.0,NaN,NaN,B 93 vs OB,2024-08-16,95.3,56.1,NaN,NaN,NaN,NaN,38.1,1.7,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
B 93,2709279241,592,1,61,59,0,99.5,0.5,N. Mouritsen,190.0,122.0,NaN,NaN,B 93 vs OB,2024-08-16,96.4,55.8,NaN,NaN,NaN,NaN,37.7,1.7,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709234317,73,1,5,42,1,99.5,99.5,N. Mickelson,24.0,12.0,1.0,NaN,B 93 vs OB,2024-08-16,93.7,50.6,0.12942921,NaN,NaN,13,33.8,4.5,true,NaN,,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
OB,2709234321,74,44,5,45,1,94.6,54.9,L. Kjerrumgaard,24.0,12.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
OB,2709234323,75,13,5,45,1,94.9,59.3,L. Kjerrumgaard,24.0,12.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,0.04537321254611015,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,3
B 93,2711149597,904,44,28,24,1,95.2,47.8,S. Clemmensen,79.0,53.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
OB,2711059605,919,44,9,36,1,95.4,58.2,L. Kjerrumgaard,36.0,22.0,NaN,NaN,B 93 vs OB,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
B 93,2711322039,130,1,12,39,1,99.4,99.3,M. Wohlgemuth,44.0,27.0,1.0,NaN,HB Køge vs B 93,2024-08-20,95.4,48.9,0.20652895,NaN,NaN,13,34.5,4.6,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
B 93,2711322049,131,44,12,42,1,95.7,50.9,E. Nnamani,44.0,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
B 93,2711322051,132,13,12,42,1,95.1,52.3,E. Nnamani,44.0,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,0.18752142786979675,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,3
B 93,2711322055,133,6,12,44,1,98.6,54.9,E. Nnamani,NaN,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,4
B 93,2711322083,134,1,13,15,0,99.4,0.8,N. Mouritsen,45.0,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,95.8,46.6,NaN,NaN,NaN,NaN,31.4,1.7,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
B 93,2711322089,135,44,13,18,0,97.9,44.6,S. Clemmensen,NaN,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
B 93,2711322099,136,6,13,23,1,99.8,20.0,N. Mouritsen,NaN,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
B 93,2711322133,137,1,13,40,0,99.6,0.9,N. Mouritsen,46.0,27.0,NaN,NaN,HB Køge vs B 93,2024-08-20,98.4,59.3,NaN,NaN,NaN,NaN,39.7,1.6,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
HB Køge,2711325023,376,1,45,34,0,99.6,99.2,M. Jensen,139.0,88.0,NaN,NaN,HB Køge vs B 93,2024-08-20,91.9,47.3,NaN,NaN,NaN,NaN,36.2,4.5,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
HB Køge,2711325421,414,61,45,37,1,91.2,54.8,S. Jalaei,NaN,88.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
HB Køge,2711321169,49,1,7,2,1,99.7,0.4,G. Çulhacı,19.0,16.0,NaN,NaN,HB Køge vs B 93,2024-08-20,94.5,59.1,0.04282461,NaN,NaN,NaN,40.3,1.7,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
HB Køge,2711321171,50,1,7,5,1,98.3,66.7,M. Gudmann,19.0,16.0,1.0,NaN,HB Køge vs B 93,2024-08-20,89.9,46.0,0.18024557,NaN,NaN,15,16.6,4.2,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
HB Køge,2711321181,51,15,7,7,1,89.9,47.4,M. Khan,19.0,16.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,0.15491420030593872,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,3
HB Køge,2711321187,53,1,7,12,1,79.2,63.4,H. Bonnesen,20.0,16.0,NaN,NaN,HB Køge vs B 93,2024-08-20,90.5,88.1,0.00297549,NaN,NaN,NaN,20.6,1.0,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,5
HB Køge,2711321191,55,1,7,22,0,83.8,73.8,M. Khan,21.0,16.0,NaN,NaN,HB Køge vs B 93,2024-08-20,90.3,57.0,NaN,NaN,NaN,NaN,13.3,5.3,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,7
HB Køge,2711321193,56,1,7,24,1,75.3,59.1,M. Chacón,22.0,16.0,NaN,NaN,HB Køge vs B 93,2024-08-20,81.6,54.0,0.02324913,NaN,NaN,NaN,7.5,5.8,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,8
HB Køge,2711321199,57,1,7,25,1,81.6,54.0,J. Arias,22.0,16.0,1.0,NaN,HB Køge vs B 93,2024-08-20,78.2,37.7,0.01312942,NaN,NaN,15,11.6,4.4,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,9
B 93,2711327173,572,1,49,13,1,99.5,99.5,M. Wohlgemuth,167.0,106.0,1.0,NaN,HB Køge vs B 93,2024-08-20,96.3,49.4,0.25215231,NaN,NaN,13,34.2,4.6,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
B 93,2711327177,573,44,49,15,1,93.2,45.6,E. Nnamani,167.0,106.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
HB Køge,2711328523,578,1,64,32,0,99.7,99.2,M. Jensen,204.0,131.0,NaN,NaN,HB Køge vs B 93,2024-08-20,95.6,52.7,NaN,NaN,NaN,NaN,31.9,4.6,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
HB Køge,2711328527,579,7,64,36,1,92.7,66.9,M. Khan,205.0,131.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
HB Køge,2711321201,58,15,7,26,1,77.1,45.4,M. Chacón,22.0,16.0,NaN,NaN,HB Køge vs B 93,2024-08-20,NaN,NaN,NaN,0.012886395677924156,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,10
HB Køge,2711328531,580,1,64,38,1,85.6,72.3,M. Khan,205.0,131.0,NaN,NaN,HB Køge vs B 93,2024-08-20,93.2,91.1,0.00211342,NaN,NaN,NaN,15.1,1.0,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
HB Køge,2711328671,599,1,68,7,1,99.5,0.5,Y. Dhaflaoui,212.0,137.0,1.0,NaN,HB Køge vs B 93,2024-08-20,88.3,57.8,0.01735858,NaN,NaN,15,40.7,1.9,true,NaN,NaN,NaN,,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
