,timeMin,timeSec,x,y,team_name,playerName,id,label,date,typeId,assist,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,321.0,322.0,match_state,distance to opp goal,possession_index,start_possession_distance
233398,28,28,73.6,73.8,Hillerød,T. Arndal,2815317575,Roskilde vs Hillerød,2025-05-16,49,,6,98.0,0.1437014639377594,nan,nan,none,nan,nan,none,nan,,,Hillerød,35.54433850840384,2.0,38.78002062918482
233399,28,28,73.6,73.8,Hillerød,T. Arndal,2815317629,Roskilde vs Hillerød,2025-05-16,1,,6,98.0,0.1437014639377594,nan,nan,none,nan,nan,none,nan,,,Hillerød,35.54433850840384,3.0,38.78002062918482
233400,28,31,80.2,57.2,Hillerød,N. Schmidt,2815317689,Roskilde vs Hillerød,2025-05-16,1,,6,98.0,0.1437014639377594,nan,nan,none,nan,nan,none,nan,,,Hillerød,21.068459839295326,4.0,38.78002062918482
233401,28,33,89.5,41.1,Hillerød,P. Larsen,2815317695,Roskilde vs Hillerød,2025-05-16,15,,6,98.0,0.1437014639377594,nan,nan,none,nan,nan,none,nan,0.1437014639377594,0.0991339907050132,Hillerød,13.764446955835167,5.0,38.78002062918482
233817,67,53,86.4,59.0,Roskilde,A. Taranis,2815351535,Roskilde vs Hillerød,2025-05-16,1,,4,220.0,0.0823579803109169,nan,nan,none,nan,nan,none,nan,,,Roskilde,16.308280105516946,1.0,16.308280105516946
233818,67,56,97.6,66.4,Roskilde,A. Halsgaard,2815351555,Roskilde vs Hillerød,2025-05-16,1,,4,220.0,0.0823579803109169,nan,nan,none,nan,nan,none,nan,,,Roskilde,16.574679484080537,2.0,16.308280105516946
233819,67,57,92.3,67.5,Roskilde,O. Juul,2815351577,Roskilde vs Hillerød,2025-05-16,13,,4,220.0,0.0823579803109169,nan,nan,none,nan,nan,none,nan,0.0823579803109169,0.0,Roskilde,19.11910039724673,3.0,16.308280105516946
233908,78,3,77.8,38.5,Hillerød,T. Koktvedgaard,2815359165,Roskilde vs Hillerød,2025-05-16,13,,0,245.0,0.0579877756536006,nan,nan,none,nan,nan,none,nan,0.0579877756536006,0.0,Roskilde,25.00179993520467,1.0,25.00179993520467
233910,78,10,78.5,50.7,Hillerød,M. Bay,2815359355,Roskilde vs Hillerød,2025-05-16,15,,0,247.0,0.033596247434616,nan,nan,none,nan,nan,none,nan,0.033596247434616,0.0,Roskilde,21.51139233057684,1.0,21.51139233057684
233913,80,10,20.1,11.3,Roskilde,F. Engqvist,2815376291,Roskilde vs Hillerød,2025-05-16,8,,10,253.0,0.1121600940823555,nan,nan,none,nan,nan,none,nan,,,Roskilde,88.7789389438734,1.0,88.7789389438734
233914,80,11,29.1,21.9,Roskilde,A. Maarup,2815376403,Roskilde vs Hillerød,2025-05-16,49,,10,253.0,0.1121600940823555,nan,nan,none,nan,nan,none,nan,,,Roskilde,76.26545744962132,2.0,88.7789389438734
233915,80,12,29.1,21.9,Roskilde,A. Maarup,2815376601,Roskilde vs Hillerød,2025-05-16,1,,10,253.0,0.1121600940823555,nan,nan,none,nan,nan,none,nan,,,Roskilde,76.26545744962132,3.0,88.7789389438734
233916,80,14,28.6,8.5,Roskilde,N. Halse,2815361067,Roskilde vs Hillerød,2025-05-16,1,,10,253.0,0.1121600940823555,nan,nan,none,nan,nan,none,nan,,,Roskilde,82.58456272209716,4.0,88.7789389438734
233917,80,20,87.1,38.9,Roskilde,A. Taranis,2815361151,Roskilde vs Hillerød,2025-05-16,15,,10,253.0,0.1121600940823555,nan,nan,none,nan,nan,none,nan,0.1121600940823555,0.1951056569814682,Roskilde,17.018225524419407,5.0,88.7789389438734
233935,82,36,92.1,73.2,Hillerød,S. Jalaei,2815363225,Roskilde vs Hillerød,2025-05-16,1,,3,266.0,0.0412718579173088,nan,nan,none,nan,nan,none,nan,,,Roskilde,24.508161905781513,1.0,24.508161905781513
233936,82,38,83.7,69.6,Hillerød,L. Bøje-Larsen,2815363277,Roskilde vs Hillerød,2025-05-16,1,,3,266.0,0.0412718579173088,nan,nan,none,nan,nan,none,nan,,,Roskilde,25.492155656201373,2.0,24.508161905781513
233937,82,39,75.0,60.0,Hillerød,T. Koktvedgaard,2815363289,Roskilde vs Hillerød,2025-05-16,15,,3,266.0,0.0412718579173088,nan,nan,none,nan,nan,none,nan,0.0412718579173088,0.0466838777065277,Roskilde,26.92582403567252,3.0,24.508161905781513
233956,85,33,47.7,57.9,Roskilde,M. Kristensen,2815365741,Roskilde vs Hillerød,2025-05-16,49,,6,276.0,0.1178717464208602,nan,nan,none,nan,nan,none,nan,,,Roskilde,52.89328879924181,1.0,52.89328879924181
233957,85,33,45.0,66.9,Roskilde,M. Kristensen,2815365759,Roskilde vs Hillerød,2025-05-16,1,,6,276.0,0.1178717464208602,nan,nan,none,nan,nan,none,nan,,,Roskilde,57.53790055259229,2.0,52.89328879924181
233958,85,37,73.0,53.4,Roskilde,A. Taranis,2815366213,Roskilde vs Hillerød,2025-05-16,1,1.0,6,276.0,0.1178717464208602,nan,nan,none,nan,nan,none,nan,,,Roskilde,27.21323207559146,3.0,52.89328879924181
233959,85,39,85.9,65.2,Roskilde,M. Uhd,2815366219,Roskilde vs Hillerød,2025-05-16,16,,6,276.0,0.1178717464208602,nan,nan,none,nan,nan,none,nan,0.1178717464208602,0.3871461749076843,Roskilde,20.732824216685962,4.0,52.89328879924181
234577,6,58,69.4,77.8,Hobro,F. Dietz,2707200653,Roskilde vs Hobro,2024-08-10,49,,7,27.0,0.0119298798963427,nan,nan,nan,nan,nan,nan,nan,,,Hobro,41.34247210799082,1.0,41.34247210799082
234578,6,59,69.4,77.8,Hobro,F. Dietz,2707200687,Roskilde vs Hobro,2024-08-10,74,,7,27.0,0.0119298798963427,nan,nan,nan,nan,nan,nan,nan,,,Hobro,41.34247210799082,2.0,41.34247210799082
234579,7,1,75.0,74.8,Hobro,V. Rasmussen,2707200725,Roskilde vs Hobro,2024-08-10,1,,7,27.0,0.0119298798963427,nan,nan,nan,nan,nan,nan,nan,,,Hobro,35.214201680572,3.0,41.34247210799082
234580,7,5,70.0,38.7,Hobro,M. Kristensen,2707200735,Roskilde vs Hobro,2024-08-10,15,,7,27.0,0.0119298798963427,nan,nan,nan,nan,nan,nan,nan,0.0119298798963427,0.0,Hobro,32.05760440207596,4.0,41.34247210799082
234764,20,44,60.4,31.9,Roskilde,M. Juhl,2707211361,Roskilde vs Hobro,2024-08-10,49,,6,73.0,0.0819397792220115,nan,nan,nan,nan,nan,nan,nan,,,Hobro,43.54044097158411,1.0,43.54044097158411
234765,20,45,75.6,31.3,Roskilde,M. Juhl,2707211401,Roskilde vs Hobro,2024-08-10,1,,6,73.0,0.0819397792220115,nan,nan,nan,nan,nan,nan,nan,,,Hobro,30.741665537182598,2.0,43.54044097158411
234766,20,49,78.3,42.8,Roskilde,S. Baskaya,2707211425,Roskilde vs Hobro,2024-08-10,1,,6,73.0,0.0819397792220115,nan,nan,nan,nan,nan,nan,nan,,,Hobro,22.86328935214704,3.0,43.54044097158411
234767,20,50,82.5,53.6,Roskilde,R. Arabaci,2707211427,Roskilde vs Hobro,2024-08-10,13,,6,73.0,0.0819397792220115,nan,nan,nan,nan,nan,nan,nan,0.0819397792220115,0.0,Hobro,17.866449003649272,4.0,43.54044097158411
234781,22,46,90.4,34.6,Hobro,F. Christensen,2708482655,Roskilde vs Hobro,2024-08-10,3,,2,79.0,0.1021143868565559,nan,nan,nan,nan,nan,nan,nan,,,Hobro,18.14717608885746,1.0,18.14717608885746
234782,22,48,94.9,35.0,Hobro,F. Christensen,2707212561,Roskilde vs Hobro,2024-08-10,13,,2,79.0,0.1021143868565559,nan,nan,nan,nan,nan,nan,nan,0.1021143868565559,0.0,Hobro,15.84329511181307,2.0,18.14717608885746
234969,38,19,65.4,17.0,Roskilde,R. Arabaci,2707221241,Roskilde vs Hobro,2024-08-10,7,,3,129.0,0.0370959527790546,nan,nan,nan,nan,nan,nan,nan,,,Hobro,47.81380553773146,1.0,47.81380553773146
234970,38,20,70.7,11.4,Roskilde,R. Arabaci,2707232207,Roskilde vs Hobro,2024-08-10,1,,3,129.0,0.0370959527790546,nan,nan,nan,nan,nan,nan,nan,,,Hobro,48.46080890781746,2.0,47.81380553773146
234971,38,21,78.0,13.4,Roskilde,S. Baskaya,2707221267,Roskilde vs Hobro,2024-08-10,1,,3,129.0,0.0370959527790546,nan,nan,nan,nan,nan,nan,nan,,,Hobro,42.70316147546924,3.0,47.81380553773146
234972,38,22,80.0,35.6,Roskilde,R. Arabaci,2707221279,Roskilde vs Hobro,2024-08-10,15,,3,129.0,0.0370959527790546,nan,nan,nan,nan,nan,nan,nan,0.0370959527790546,0.063304454088211,Hobro,24.644674881198977,4.0,47.81380553773146
235086,50,24,90.4,34.6,Hobro,O. Klitten,2707240213,Roskilde vs Hobro,2024-08-10,1,,1,169.0,0.0570321008563041,nan,nan,nan,nan,nan,nan,nan,,,Hobro,18.14717608885746,1.0,18.14717608885746
235087,50,25,93.0,35.4,Hobro,V. Rasmussen,2707240219,Roskilde vs Hobro,2024-08-10,15,,1,169.0,0.0570321008563041,nan,nan,nan,nan,nan,nan,nan,0.0570321008563041,0.0,Hobro,16.19135571840728,2.0,18.14717608885746
235113,53,53,66.7,59.0,Roskilde,N. Halse,2707242525,Roskilde vs Hobro,2024-08-10,1,,4,178.0,0.0395389683544635,nan,nan,nan,nan,nan,nan,nan,,,Hobro,34.49478221412624,1.0,34.49478221412624
