Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,M. Kiilerich,Hvidovre,RCB,35174836.830167376,35174836.830167376,28756208.692130882,3952813.7665365445,139931,Kolding vs Hvidovre,2024-07-26
Player,A. Norager,Kolding,LCB,35047432.43737979,35047432.43737979,28865232.868500926,2816259.4640187384,139931,Kolding vs Hvidovre,2024-07-26
Player,L. Qamili,Hvidovre,CF,29157447.128203884,29157447.128203884,25759423.172229838,1803523.8489897356,139931,Kolding vs Hvidovre,2024-07-26
Player,A. Njai,Kolding,LWB,26580826.27121682,26580826.27121682,23013604.094214097,1290983.4539880683,139931,Kolding vs Hvidovre,2024-07-26
Player,I. Tannander,Kolding,RWB,25703474.699038293,25703474.699038293,22660879.93970347,1726784.7381969776,93344,Kolding vs Hvidovre,2024-07-26
Player,A. Leifsson,Kolding,CB,23223168.264846586,23223168.264846586,18647006.55144781,3350709.4559168327,139931,Kolding vs Hvidovre,2024-07-26
Player,C. Jorgensen,Kolding,LAM,18598538.36655399,18598538.36655399,17070190.966643695,421977.80395516154,139931,Kolding vs Hvidovre,2024-07-26
Player,J. Adjei-Broni,Hvidovre,RW,17818951.829779454,17818951.829779454,16325167.826901123,492958.497985108,83721,Kolding vs Hvidovre,2024-07-26
Player,M. Vestergard,Kolding,RDM,15846252.974051816,15846252.974051816,14670077.873285662,587951.5802933396,139931,Kolding vs Hvidovre,2024-07-26
Player,V. Westh,Kolding,LDM,14981866.808975287,14981866.808975287,14341031.673627,437781.66446753155,139931,Kolding vs Hvidovre,2024-07-26
Player,C. Jakobsen,Hvidovre,CDM,14747251.08102001,14747251.08102001,13021970.444057532,980779.6606399933,139931,Kolding vs Hvidovre,2024-07-26
Player,S. Jalal,Kolding,SUB,14595987.283071259,14595987.283071259,12408838.988897597,1153699.0968123465,46587,Kolding vs Hvidovre,2024-07-26
Player,A. Beck,Kolding,RAM,14472367.721836355,14472367.721836355,13001499.057588967,610424.3258939887,93469,Kolding vs Hvidovre,2024-07-26
Player,J. Gemmer,Hvidovre,RCM,13395185.30342141,13395185.30342141,12547973.108212804,636906.457528168,101908,Kolding vs Hvidovre,2024-07-26
Player,M. Gehrt,Hvidovre,LCM,10534476.106667807,10534476.106667807,9908633.251751805,410323.94182950107,101802,Kolding vs Hvidovre,2024-07-26
Player,C. Palm,Kolding,ST,8658462.567675268,8658462.567675268,7518268.759961808,751526.9100246152,92953,Kolding vs Hvidovre,2024-07-26
Player,F. Hogh,Hvidovre,SUB,5854667.23650038,5854667.23650038,5212685.827586442,527521.7209209092,56210,Kolding vs Hvidovre,2024-07-26
Player,F. Moller,Kolding,SUB,5838181.750351443,5838181.750351443,5548254.317183691,172243.34978944878,46978,Kolding vs Hvidovre,2024-07-26
Player,S. Yateke,Kolding,SUB,5623073.6022294,5623073.6022294,5193762.036294398,222270.40573145074,46462,Kolding vs Hvidovre,2024-07-26
Player,M. Fredslund,Hvidovre,SUB,4316654.084362826,4316654.084362826,4017263.5342723094,116103.20836403458,38129,Kolding vs Hvidovre,2024-07-26
Player,M. Olsen,Hvidovre,SUB,3279874.5859258734,3279874.5859258734,3153207.749287592,93301.83495828314,38023,Kolding vs Hvidovre,2024-07-26
Team,None,Hvidovre,None,nan,nan,2631.502984148963,338.8214330965254,None,Kolding vs Hvidovre,2024-07-26
Team,None,Kolding,None,nan,nan,2195.753326218827,288.0147946958339,None,Kolding vs Hvidovre,2024-07-26
Player,A. Sondergaard,Hobro,GK,152590671.16763946,152590671.16763946,67307222.03422377,70524710.4662188,146816,Hobro vs Esbjerg,2024-07-26
Player,D. Gadegaard,Esbjerg,GK,139100939.86187127,139100939.86187127,68583411.83348112,59805789.004625864,146809,Hobro vs Esbjerg,2024-07-26
Player,J. Mortensen,Esbjerg,RB,62544266.505494244,62544266.505494244,50932521.884589575,6280531.4436880555,146816,Hobro vs Esbjerg,2024-07-26
Player,F. Dietz,Hobro,LCB,59070876.598667815,59070876.598667815,49985440.54340062,4784687.876409681,146816,Hobro vs Esbjerg,2024-07-26
Player,J. Boge,Hobro,CB,51327660.38619614,51327660.38619614,46295401.89060947,3712562.9408617625,118961,Hobro vs Esbjerg,2024-07-26
Player,E. Sogaard,Hobro,RCB,48057098.591532305,48057098.591532305,40727087.15581496,3099816.632977622,146822,Hobro vs Esbjerg,2024-07-26
Player,L. Klitten,Hobro,LWB,47241306.95807834,47241306.95807834,38849029.00146712,3311881.600879492,146816,Hobro vs Esbjerg,2024-07-26
Player,L. Montano,Esbjerg,LB,42049696.39466073,42049696.39466073,33521845.804533754,3754820.899020577,146816,Hobro vs Esbjerg,2024-07-26
Player,A. Troelsen,Esbjerg,RCB,37073801.194293894,37073801.194293894,29405535.614163347,5471809.988102169,146809,Hobro vs Esbjerg,2024-07-26
Player,T. Stagaard,Esbjerg,LCB,36644201.29094438,36644201.29094438,29316106.848646827,4147648.924585356,146809,Hobro vs Esbjerg,2024-07-26
Player,L. From,Esbjerg,RW,28156715.454944685,28156715.454944685,24113274.214028772,2340482.3489371943,130735,Hobro vs Esbjerg,2024-07-26
Player,O. Klitten,Hobro,RWB,25959142.685965832,25959142.685965832,21270621.08376264,2106444.152407993,102627,Hobro vs Esbjerg,2024-07-26
Player,Elias Sorensen,Esbjerg,LW,25219800.58220156,25219800.58220156,21606327.681208316,1694331.5898096529,130707,Hobro vs Esbjerg,2024-07-26
Player,E. Holten,Esbjerg,ST,23823654.39000706,23823654.39000706,20551657.150190763,2506721.161357,146809,Hobro vs Esbjerg,2024-07-26
Player,Mathias Kristensen,Hobro,LCM,23445093.559856325,23445093.559856325,19932291.704277318,1771833.6445546404,146822,Hobro vs Esbjerg,2024-07-26
Player,N. Strunck,Esbjerg,LDM,22820576.575378086,22820576.575378086,19317687.2196992,2318253.3544889833,146809,Hobro vs Esbjerg,2024-07-26
Player,F. Christensen,Hobro,LF,19351207.449954838,19351207.449954838,15479533.471235022,2963399.7065910413,146816,Hobro vs Esbjerg,2024-07-26
Player,J. Cornelius,Hobro,RF,17434995.906788114,17434995.906788114,15102479.135510266,1314395.2197670175,102984,Hobro vs Esbjerg,2024-07-26
Player,Y. Bourhane,Esbjerg,RDM,15299147.865753662,15299147.865753662,13560311.035981746,1217252.915482048,113850,Hobro vs Esbjerg,2024-07-26
Player,O. Overgaard,Hobro,RCM,14995344.826404596,14995344.826404596,13435273.75332782,827946.9490665854,88856,Hobro vs Esbjerg,2024-07-26
Player,A. Lausen,Esbjerg,CAM,12903217.699150588,12903217.699150588,11367776.333469639,667561.87113174,97225,Hobro vs Esbjerg,2024-07-26
Player,M. Jacobsen,Hobro,SUB,11132846.019153805,11132846.019153805,10222823.967440771,605761.4233626161,27861,Hobro vs Esbjerg,2024-07-26
Player,F. Mortensen,Hobro,CM,10859923.88384967,10859923.88384967,10045194.99340979,669592.9017300156,88656,Hobro vs Esbjerg,2024-07-26
Player,V. Rasmussen,Hobro,SUB,9632840.845624883,9632840.845624883,8253724.173050085,861208.9184466834,57960,Hobro vs Esbjerg,2024-07-26
Player,Theo Hansen,Hobro,SUB,8899607.865763526,8899607.865763526,8453845.548721487,418843.7041891253,58160,Hobro vs Esbjerg,2024-07-26
Player,M. Nielsen,Hobro,SUB,7952675.585767561,7952675.585767561,5641070.110195623,719904.5195257398,44195,Hobro vs Esbjerg,2024-07-26
Player,J. Sneftrup,Hobro,SUB,6155528.756960782,6155528.756960782,5083999.526842058,766194.1743682977,43832,Hobro vs Esbjerg,2024-07-26
Player,B. Hvidt,Esbjerg,SUB,5686716.247917449,5686716.247917449,4549380.514521842,808344.1182083044,49591,Hobro vs Esbjerg,2024-07-26
Player,M. Maden,Esbjerg,SUB,5057792.34431087,5057792.34431087,4576381.493591184,406041.9563029152,32959,Hobro vs Esbjerg,2024-07-26
Player,F. Flaskager,Esbjerg,SUB,3739243.9075438757,3739243.9075438757,2954010.373476246,489298.4423992473,16102,Hobro vs Esbjerg,2024-07-26
Player,E. Andersen,Esbjerg,SUB,2513706.2760094595,2513706.2760094595,1911099.7722639658,291162.64069536485,16081,Hobro vs Esbjerg,2024-07-26
Team,None,Hobro,None,nan,nan,2561.5033039551067,332.32389714025385,None,Hobro vs Esbjerg,2024-07-26
Team,None,Esbjerg,None,nan,nan,2290.306137866565,314.12690725172666,None,Hobro vs Esbjerg,2024-07-26
Player,M. Delac,Horsens,GK,181648127.3589894,181648127.3589894,92456747.60171825,74483627.18645243,146234,Roskilde vs Horsens,2024-08-20
Player,M. Brylov,Roskilde,GK,161219654.87802258,161219654.87802258,79431654.118972,70332458.08194566,146234,Roskilde vs Horsens,2024-08-20
Player,Mikkel Juhl Aagaard Andersen,Roskilde,RB,60280538.742898785,60280538.742898785,51652956.80044705,4138158.2912395163,146234,Roskilde vs Horsens,2024-08-20
Player,C. Tape,Horsens,LB,58786022.04349314,58786022.04349314,52835541.048899345,2835464.708579021,146234,Roskilde vs Horsens,2024-08-20
Player,M. Kallesoe,Horsens,RB,45811560.61086069,45811560.61086069,40857042.40031516,2167532.560920108,129169,Roskilde vs Horsens,2024-08-20
Player,O. Juul,Roskilde,LB,42910213.264121786,42910213.264121786,36970356.97583517,2742669.44759373,106109,Roskilde vs Horsens,2024-08-20
Player,S. Hausner,Horsens,RCB,41490146.676760755,41490146.676760755,36060290.05649756,3491099.1305435393,146234,Roskilde vs Horsens,2024-08-20
Player,A. Ludwig,Horsens,LCB,35881166.137863815,35881166.137863815,32116755.97247799,2841604.298400313,146234,Roskilde vs Horsens,2024-08-20
Player,A. Taranis,Roskilde,LW,33912462.969331495,33912462.969331495,29957956.69883065,1632497.6617825318,116878,Roskilde vs Horsens,2024-08-20
Player,V. Montell,Roskilde,RCB,31080186.187260333,31080186.187260333,25786065.060405005,3619217.701848197,146234,Roskilde vs Horsens,2024-08-20
Player,O. Skolnik,Roskilde,LCB,30515427.02602429,30515427.02602429,25929784.345942024,3119386.647184204,146234,Roskilde vs Horsens,2024-08-20
Player,E. Nielsen,Roskilde,ST,26685304.183337227,26685304.183337227,24195482.467532877,1806211.236631926,146234,Roskilde vs Horsens,2024-08-20
Player,R. Arabaci,Roskilde,RW,23228454.802112028,23228454.802112028,19642728.260907747,1497278.435270482,116691,Roskilde vs Horsens,2024-08-20
Player,O. Kjaergaard,Horsens,RM,20230544.123490185,20230544.123490185,16534064.271182496,2096625.203406726,146234,Roskilde vs Horsens,2024-08-20
Player,M. Lysholm,Roskilde,SUB,17690300.491228163,17690300.491228163,14987859.45214271,1311679.3030754381,40125,Roskilde vs Horsens,2024-08-20
Player,K. Nyegaard,Roskilde,RDM,16374267.422453117,16374267.422453117,15215990.43680859,839052.4560145122,146234,Roskilde vs Horsens,2024-08-20
Player,N. Halse,Roskilde,LDM,15573446.784562385,15573446.784562385,13357079.643536648,933269.9300842148,132462,Roskilde vs Horsens,2024-08-20
Player,J. Madsen,Horsens,LM,15205539.59661517,15205539.59661517,13407607.813490031,747222.5331029554,112656,Roskilde vs Horsens,2024-08-20
Player,A. Herdonsson,Horsens,CDM,14673550.769086646,14673550.769086646,13537320.172086915,847022.4705738995,146234,Roskilde vs Horsens,2024-08-20
Player,S. Ngabo,Horsens,CAM,13915549.337204752,13915549.337204752,11426682.679204028,1032313.9753588894,112625,Roskilde vs Horsens,2024-08-20
Player,A. Maarup,Roskilde,CAM,9612775.100347433,9612775.100347433,7679229.4955817945,1146848.2015081604,106233,Roskilde vs Horsens,2024-08-20
Player,M. Winkel,Roskilde,SUB,9203583.999900693,9203583.999900693,7885268.4871628685,680035.1201113744,29356,Roskilde vs Horsens,2024-08-20
Player,S. Pingel,Horsens,RF,8832465.78721322,8832465.78721322,7577891.642447092,888825.0759032752,88726,Roskilde vs Horsens,2024-08-20
Player,M. Hyseni,Horsens,LF,8637344.32653199,8637344.32653199,6755965.816496538,1057143.5163018298,89144,Roskilde vs Horsens,2024-08-20
Player,K. Karikari,Horsens,SUB,8509542.621427556,8509542.621427556,7187993.857468933,624942.5531940347,57090,Roskilde vs Horsens,2024-08-20
Player,O. Kolskogen,Horsens,SUB,7089089.060986296,7089089.060986296,6388558.38901438,257206.88859279107,17065,Roskilde vs Horsens,2024-08-20
Player,M. Egho,Horsens,SUB,6433494.822407087,6433494.822407087,5252348.561952376,673804.0890839057,57508,Roskilde vs Horsens,2024-08-20
Player,J. Ankersen,Horsens,SUB,4330846.976275061,4330846.976275061,3178699.891496624,460624.74967821024,33609,Roskilde vs Horsens,2024-08-20
Player,S. Baskaya,Roskilde,SUB,4225095.234880551,4225095.234880551,3581867.071972737,281233.2737480343,29543,Roskilde vs Horsens,2024-08-20
Player,M. Kristensen,Roskilde,SUB,4153210.2190629025,4153210.2190629025,3470758.4972049957,388073.97840090905,40001,Roskilde vs Horsens,2024-08-20
Player,F. Christensen,Horsens,SUB,3066120.933837668,3066120.933837668,2794289.480619781,201348.74808636834,33578,Roskilde vs Horsens,2024-08-20
Player,H. Askham,Roskilde,SUB,1077448.9769709774,1077448.9769709774,891467.4421651987,112519.70545437348,13772,Roskilde vs Horsens,2024-08-20
Team,None,Roskilde,None,nan,nan,2466.160436392862,306.701641172771,None,Roskilde vs Horsens,2024-08-20
Team,None,Horsens,None,nan,nan,2382.2626725342607,337.27718543011366,None,Roskilde vs Horsens,2024-08-20
Player,B. Bayrak,HB Køge,GK,172040819.79624322,172040819.79624322,89110178.17631502,72632173.73748167,143984,HB Køge vs B 93,2024-08-20
Player,M. Falkesgaard,B 93,GK,150773200.54496303,150773200.54496303,67506112.43421073,70682482.31297965,143984,HB Køge vs B 93,2024-08-20
Player,G. Culhaci,HB Køge,LB,58627289.650014825,58627289.650014825,50164814.65296007,2821046.731497973,143984,HB Køge vs B 93,2024-08-20
Player,S. Larsen,HB Køge,RB,50934021.2688898,50934021.2688898,45227663.052436724,1964040.1451855795,116377,HB Køge vs B 93,2024-08-20
Player,L. Henriksen,B 93,RB,50057215.444041915,50057215.444041915,43488177.21689655,3038769.976799545,143984,HB Køge vs B 93,2024-08-20
Player,N. Mouritsen,B 93,LB,45044932.61072203,45044932.61072203,38761374.60108558,2358352.7883478054,143984,HB Køge vs B 93,2024-08-20
Player,E. Christensen,B 93,SUB,41464438.162273526,41464438.162273526,34858463.70544628,4243785.128194453,132185,HB Køge vs B 93,2024-08-20
Player,J. Egeris,B 93,RCB,40086257.15113279,40086257.15113279,32890649.500216614,4681824.431368353,143984,HB Køge vs B 93,2024-08-20
Player,M. Gudmann,HB Køge,RCB,37961408.73245969,37961408.73245969,31589673.756879274,4357111.9009726485,143984,HB Køge vs B 93,2024-08-20
Player,H. Bonnesen,HB Køge,LCB,35275006.39979249,35275006.39979249,29037637.87416283,3641435.4574347106,143984,HB Køge vs B 93,2024-08-20
Player,A. Gothler,HB Køge,RW,24019883.896285314,24019883.896285314,20886611.640392832,1648375.9889312533,102541,HB Køge vs B 93,2024-08-20
Player,J. Arias,HB Køge,ST,20494973.16973868,20494973.16973868,18094377.82305772,1578463.8204964162,143984,HB Køge vs B 93,2024-08-20
Player,S. Clemmensen,B 93,RW,19871516.371519584,19871516.371519584,17589962.780425653,991752.3067604973,108734,HB Køge vs B 93,2024-08-20
Player,S. Jalaei,HB Køge,LW,19782199.889293347,19782199.889293347,17830199.06213349,848880.7473639969,89642,HB Køge vs B 93,2024-08-20
Player,M. Jensen,HB Køge,LAM,18116631.055070776,18116631.055070776,16234642.22671744,721361.841362796,143984,HB Køge vs B 93,2024-08-20
Player,O. Addo,B 93,LW,17390361.946176555,17390361.946176555,15084047.818361986,1180014.730282939,108211,HB Køge vs B 93,2024-08-20
Player,N. Thomsen,B 93,CAM,17383862.670084,17383862.670084,14909673.371218756,1477093.568827218,143984,HB Køge vs B 93,2024-08-20
Player,N. Morberg,B 93,LDM,16720631.229034077,16720631.229034077,15443566.388614021,803155.7507963297,143984,HB Køge vs B 93,2024-08-20
Player,M. Wohlgemuth,B 93,RDM,16671020.056452304,16671020.056452304,15067204.720461564,991588.418191029,126214,HB Køge vs B 93,2024-08-20
Player,M. Chacon,HB Køge,CDM,13781763.19709403,13781763.19709403,12929957.828969706,687051.1380237975,116130,HB Køge vs B 93,2024-08-20
Player,Y. Dhaflaoui,HB Køge,SUB,13730716.006112685,13730716.006112685,11751631.813409945,547142.0155717187,54342,HB Køge vs B 93,2024-08-20
Player,Emeka,B 93,ST,12833726.335637953,12833726.335637953,11337141.382881425,986122.3260849655,126141,HB Køge vs B 93,2024-08-20
Player,N. Jakobsen,HB Køge,SUB,10178757.392806008,10178757.392806008,8971866.69037858,579467.7911003162,41443,HB Køge vs B 93,2024-08-20
Player,M. Khan,HB Køge,RAM,9704421.379314829,9704421.379314829,9054639.549999835,537855.8965832171,102541,HB Køge vs B 93,2024-08-20
Player,J. Lawrence,HB Køge,SUB,8555909.920193257,8555909.920193257,7340745.417999521,355961.7955272626,27854,HB Køge vs B 93,2024-08-20
Player,T. Blidegn,B 93,SUB,5837892.493359507,5837892.493359507,5017439.016260442,435417.0266706943,35773,HB Køge vs B 93,2024-08-20
Player,F. Isaki,B 93,SUB,5105056.897966106,5105056.897966106,4681819.491779133,316730.47032164136,35250,HB Køge vs B 93,2024-08-20
Player,O. Soe,B 93,LCB,4535953.595881423,4535953.595881423,3892389.49572399,219311.0978392585,11799,HB Køge vs B 93,2024-08-20
Player,G. Larsen,HB Køge,SUB,4126831.8680520556,4126831.8680520556,3592500.463008903,416645.2351298276,41443,HB Køge vs B 93,2024-08-20
Player,G. Hojbjerg,B 93,SUB,3645327.749227605,3645327.749227605,3000267.256697723,331638.25940853683,17770,HB Køge vs B 93,2024-08-20
Player,M. Jakobsen,HB Køge,SUB,2937750.2253169618,2937750.2253169618,2752195.5313740172,172566.11749681228,27607,HB Køge vs B 93,2024-08-20
Player,A. Heimer,B 93,SUB,1889293.3587333546,1889293.3587333546,1648975.0195491228,180716.58144538561,17843,HB Køge vs B 93,2024-08-20
Team,None,HB Køge,None,nan,nan,2601.464993056005,325.59451249367623,None,HB Køge vs B 93,2024-08-20
Team,None,B 93,None,nan,nan,2258.4263820970223,320.1752645250232,None,HB Køge vs B 93,2024-08-20
Player,A. Kappenberger,Hillerød,GK,168838206.8445146,168838206.8445146,74846719.66829933,78732768.50300737,145605,Hvidovre vs Hillerød,2024-08-20
Player,F. Dukic,Hvidovre,GK,165733963.77336192,165733963.77336192,77613324.56438154,75649544.71475814,145605,Hvidovre vs Hillerød,2024-08-20
Player,D. Johansen,Hillerød,LB,61591905.13616653,61591905.13616653,53658782.1489037,2963573.73238947,145605,Hvidovre vs Hillerød,2024-08-20
Player,N. Clausen,Hvidovre,LB,59215872.25547067,59215872.25547067,51426711.483932935,2753308.9710370293,145605,Hvidovre vs Hillerød,2024-08-20
Player,C. Allen,Hillerød,RB,58505496.06018361,58505496.06018361,52933670.602590665,2092009.089479808,145605,Hvidovre vs Hillerød,2024-08-20
Player,A. Iljazovski,Hvidovre,RB,53963020.344497286,53963020.344497286,48229836.891162835,2925083.1722018626,145605,Hvidovre vs Hillerød,2024-08-20
Player,R. Moller,Hillerød,LCB,44872095.71764306,44872095.71764306,39523599.90547343,3232996.963991911,145605,Hvidovre vs Hillerød,2024-08-20
Player,K. Enghardt,Hillerød,RCB,41645194.99174382,41645194.99174382,37001201.7115248,2341683.0884294403,145605,Hvidovre vs Hillerød,2024-08-20
Player,M. Olsen,Hvidovre,RCB,36144858.55722915,36144858.55722915,28717228.80324372,4030151.335695685,145605,Hvidovre vs Hillerød,2024-08-20
Player,D. Stenderup,Hvidovre,LCB,33852144.98878376,33852144.98878376,28629090.33229187,3639886.2391257756,145605,Hvidovre vs Hillerød,2024-08-20
Player,A. Smed,Hvidovre,RW,21369323.035415567,21369323.035415567,19497732.6464027,1004237.0691859529,145605,Hvidovre vs Hillerød,2024-08-20
Player,A. Justinussen,Hillerød,LW,20862575.815949805,20862575.815949805,18697944.299297336,976155.1444104135,145605,Hvidovre vs Hillerød,2024-08-20
Player,F. Hogh,Hvidovre,LW,19505616.327035923,19505616.327035923,17440561.93472156,1047020.1804750806,145605,Hvidovre vs Hillerød,2024-08-20
Player,S. Makienok,Hvidovre,ST,16837190.22431287,16837190.22431287,14861031.626252124,1324286.8927732902,113379,Hvidovre vs Hillerød,2024-08-20
Player,T. Arndal,Hillerød,RW,15204438.239860103,15204438.239860103,13994833.637304747,609901.1053642516,90004,Hvidovre vs Hillerød,2024-08-20
Player,M. Fredslund,Hvidovre,LDM,14850847.455240479,14850847.455240479,13409998.085189275,454625.32034561964,129408,Hvidovre vs Hillerød,2024-08-20
Player,J. Singh,Hvidovre,SUB,13922087.893246798,13922087.893246798,12615206.870238403,529370.1705184623,51229,Hvidovre vs Hillerød,2024-08-20
Player,M. Due Grandt,Hillerød,RDM,13617846.833698357,13617846.833698357,13023916.3674029,449000.1414554354,145605,Hvidovre vs Hillerød,2024-08-20
Player,M. Spelmann,Hvidovre,SUB,13604656.274062045,13604656.274062045,13108600.771863062,202965.98213224846,76551,Hvidovre vs Hillerød,2024-08-20
Player,M. Etim,Hillerød,ST,12893319.946380718,12893319.946380718,10848444.378544444,1602351.5651512807,127371,Hvidovre vs Hillerød,2024-08-20
Player,J. Adjei-Broni,Hvidovre,SUB,11727814.048923973,11727814.048923973,11047958.291974299,168830.06819791906,32226,Hvidovre vs Hillerød,2024-08-20
Player,B. Kucukylidiz,Hillerød,LDM,10748362.49623249,10748362.49623249,10304405.882878464,392994.1767345785,89742,Hvidovre vs Hillerød,2024-08-20
Player,M. Kaalund,Hvidovre,CAM,10315426.055339774,10315426.055339774,9267109.582874376,757607.8680959264,94376,Hvidovre vs Hillerød,2024-08-20
Player,M. Bay,Hillerød,CAM,9929962.200098332,9929962.200098332,9214956.720461443,405116.69615505246,103743,Hvidovre vs Hillerød,2024-08-20
Player,J. Gemmer,Hvidovre,RDM,9310177.769371906,9310177.769371906,8681788.86580748,340484.78512164706,69054,Hvidovre vs Hillerød,2024-08-20
Player,S. Opoku,Hillerød,SUB,7780870.513820423,7780870.513820423,7272455.577695521,293871.9578414646,55601,Hvidovre vs Hillerød,2024-08-20
Player,A. Alicino,Hillerød,SUB,5633259.298633595,5633259.298633595,5226456.885495312,293296.425224781,55863,Hvidovre vs Hillerød,2024-08-20
Player,M. Veltz,Hillerød,SUB,4413072.114466691,4413072.114466691,3370048.995835651,740659.7950165742,41862,Hvidovre vs Hillerød,2024-08-20
Player,N. Schmidt,Hillerød,SUB,1404706.132217828,1404706.132217828,1175617.467786729,155531.74468192208,18234,Hvidovre vs Hillerød,2024-08-20
Player,M. Papuga,Hvidovre,SUB,1160718.8281102835,1160718.8281102835,1125763.4208947292,32577.223726436307,16197,Hvidovre vs Hillerød,2024-08-20
Team,None,Hvidovre,None,nan,nan,2442.717929818469,317.7006585405837,None,Hvidovre vs Hillerød,2024-08-20
Team,None,Hillerød,None,nan,nan,2411.270589948647,337.86836659099043,None,Hvidovre vs Hillerød,2024-08-20
Player,V. Myhra,OB,GK,184038004.49714422,184038004.49714422,96639176.70100126,75799698.39821069,142822,OB vs Fredericia,2024-08-21
Player,V. Birkso,Fredericia,GK,134724717.6648222,134724717.6648222,55019076.5955809,67473349.08691768,142822,OB vs Fredericia,2024-08-21
Player,N. Mickelson,OB,LB,56898388.608680494,56898388.608680494,50789651.221133724,2235878.156954985,142822,OB vs Fredericia,2024-08-21
Player,A. Dahl,Fredericia,RB,53905543.74073371,53905543.74073371,43742445.126211956,4455700.002773753,142822,OB vs Fredericia,2024-08-21
Player,J. Gomez,OB,LCB,44497551.74200857,44497551.74200857,38665990.41184091,3497315.689254145,133382,OB vs Fredericia,2024-08-21
Player,B. Paulsen,OB,RCB,40886749.39840688,40886749.39840688,35870193.23054789,2590084.4350351975,142822,OB vs Fredericia,2024-08-21
Player,F. Rieper,Fredericia,RCB,40763234.29074633,40763234.29074633,32582453.09894041,4666288.60991204,142822,OB vs Fredericia,2024-08-21
Player,L. Owusu,OB,RB,39075467.126501955,39075467.126501955,34603678.23065618,1907462.0513521172,108866,OB vs Fredericia,2024-08-21
Player,J. Kudsk,Fredericia,LCB,37704456.66013037,37704456.66013037,29308313.184452433,5582553.14120871,142822,OB vs Fredericia,2024-08-21
Player,A. Bondergaard,Fredericia,CF,28015349.20459991,28015349.20459991,25431619.96204876,1226195.127458677,142822,OB vs Fredericia,2024-08-21
Player,L. Deedson,OB,RW,27099151.406775963,27099151.406775963,22233768.316448856,1657214.700535553,118230,OB vs Fredericia,2024-08-21
Player,J. Jessen,Fredericia,LB,24814856.854756493,24814856.854756493,22012819.520201303,1225387.4557248487,90569,OB vs Fredericia,2024-08-21
Player,D. Thogersen,Fredericia,SUB,23437117.21086065,23437117.21086065,20313700.07634525,1169517.8246374642,73660,OB vs Fredericia,2024-08-21
Player,M. Fenger,OB,LW,22691284.460238334,22691284.460238334,19607713.872003116,1761182.7918267152,142822,OB vs Fredericia,2024-08-21
Player,A. Mucolli,Fredericia,LW,20665356.194308266,20665356.194308266,18417198.98627108,1235891.322441708,109397,OB vs Fredericia,2024-08-21
Player,W. Madsen,Fredericia,CDM,17037156.986081876,17037156.986081876,15726070.92682746,1065905.7135401785,142822,OB vs Fredericia,2024-08-21
Player,J. Lindekilde,Fredericia,RCM,16434371.820676921,16434371.820676921,15116898.09501366,923042.798636694,142822,OB vs Fredericia,2024-08-21
Player,M. Ejdum,OB,LCM,15385372.547479825,15385372.547479825,14474415.979762096,568083.5331810893,142822,OB vs Fredericia,2024-08-21
Player,L. Kjerrumgaard,OB,CF,15178126.12037892,15178126.12037892,12685305.222112512,1975068.0703305234,142822,OB vs Fredericia,2024-08-21
Player,G. Marcussen,Fredericia,LCM,15018294.585275171,15018294.585275171,13768176.760847358,595408.1539303318,109834,OB vs Fredericia,2024-08-21
Player,J. Bonde,OB,RCM,14309549.057040818,14309549.057040818,13318198.711840048,630536.9156474351,132871,OB vs Fredericia,2024-08-21
Player,O. Buch,Fredericia,RW,13613974.300152201,13613974.300152201,12647503.251868622,348854.51065094664,69162,OB vs Fredericia,2024-08-21
Player,A. Manneh,OB,CDM,11814347.360245304,11814347.360245304,10803989.324613892,662393.320821871,109259,OB vs Fredericia,2024-08-21
Player,G. Grubbe,OB,SUB,10054763.991786066,10054763.991786066,8612341.846841859,506944.15393488266,33956,OB vs Fredericia,2024-08-21
Player,P. Egelund,Fredericia,SUB,8142997.101316265,8142997.101316265,7660945.514554987,270506.5206739564,52253,OB vs Fredericia,2024-08-21
Player,E. Dall,Fredericia,SUB,7274662.899904869,7274662.899904869,6569281.338310264,376564.4320509979,33425,OB vs Fredericia,2024-08-21
Player,M. Jensen,OB,SUB,5011924.166343447,5011924.166343447,4224959.339071401,330189.16883512074,24592,OB vs Fredericia,2024-08-21
Player,T. Trybull,OB,SUB,4859845.544393958,4859845.544393958,4750471.898263927,91781.21036340181,33563,OB vs Fredericia,2024-08-21
Player,T. Slotsager,OB,SUB,4506655.892898139,4506655.892898139,4377267.409043752,88873.02177347585,9440,OB vs Fredericia,2024-08-21
Player,F. Winther,Fredericia,SUB,3235645.99843109,3235645.99843109,3062238.7782623186,120003.34054886583,32988,OB vs Fredericia,2024-08-21
Player,W. Martin,OB,SUB,957275.0268031261,957275.0268031261,863132.053956587,79386.32577956318,9951,OB vs Fredericia,2024-08-21
Team,None,OB,None,nan,nan,2608.283414103897,321.38339022360907,None,OB vs Fredericia,2024-08-21
Team,None,Fredericia,None,nan,nan,2250.2047388759224,330.88809192345275,None,OB vs Fredericia,2024-08-21
Player,L. Moser,Kolding,GK,206180140.83896062,206180140.83896062,125755847.70957462,71152070.88004258,145728,Kolding vs Esbjerg,2024-08-21
