,timeMin,timeSec,x,y,team_name,playerName,label,date,typeId,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,distance to opp goal,possession_index,start_possession_distance
44943,45,21,63.8,30.3,Hillerød,T. Arndal,Roskilde vs Hillerød,2025-03-01,1,6,189.0,0.2714285850524902,nan,nan,none,nan,nan,none,nan,41.21322603242799,4.0,61.52503555464231
44944,45,23,88.1,35.6,Hillerød,M. Etim,Roskilde vs Hillerød,2025-03-01,16,6,189.0,0.2714285850524902,nan,nan,none,nan,nan,none,nan,18.68073874342233,5.0,61.52503555464231
45036,73,36,67.5,71.5,Roskilde,O. Skolnik,Roskilde vs Hillerød,2025-03-01,1,7,310.0,0.2145368754863739,nan,nan,none,nan,nan,none,nan,38.96793553679743,1.0,38.96793553679743
45037,73,38,88.6,89.6,Roskilde,O. Juul,Roskilde vs Hillerød,2025-03-01,1,7,310.0,0.2145368754863739,nan,nan,none,nan,nan,none,nan,41.20825160086265,2.0,38.96793553679743
45038,73,43,94.9,53.3,Roskilde,A. Jensen,Roskilde vs Hillerød,2025-03-01,15,7,310.0,0.2145368754863739,nan,nan,none,nan,nan,none,nan,6.0745370193949695,3.0,38.96793553679743
45166,7,21,73.2,62.4,Roskilde,A. Maarup,Roskilde vs Hillerød,2025-05-16,8,4,29.0,0.1146294772624969,nan,nan,none,nan,nan,none,nan,29.5296461204668,1.0,29.5296461204668
45167,7,23,79.2,63.7,Roskilde,A. Taranis,Roskilde vs Hillerød,2025-05-16,49,4,29.0,0.1146294772624969,nan,nan,none,nan,nan,none,nan,24.906424873915565,2.0,29.5296461204668
45168,7,25,83.7,56.0,Roskilde,A. Taranis,Roskilde vs Hillerød,2025-05-16,15,4,29.0,0.1146294772624969,nan,nan,none,nan,nan,none,nan,17.369225659193905,3.0,29.5296461204668
45331,80,10,20.1,11.3,Roskilde,F. Engqvist,Roskilde vs Hillerød,2025-05-16,8,11,256.0,0.1368166804313659,nan,nan,none,nan,nan,none,nan,88.7789389438734,1.0,88.7789389438734
45332,80,11,29.1,21.9,Roskilde,A. Maarup,Roskilde vs Hillerød,2025-05-16,49,11,256.0,0.1368166804313659,nan,nan,none,nan,nan,none,nan,76.26545744962132,2.0,88.7789389438734
45333,80,12,29.1,21.9,Roskilde,A. Maarup,Roskilde vs Hillerød,2025-05-16,1,11,256.0,0.1368166804313659,nan,nan,none,nan,nan,none,nan,76.26545744962132,3.0,88.7789389438734
45334,80,14,28.6,8.5,Roskilde,N. Halse,Roskilde vs Hillerød,2025-05-16,1,11,256.0,0.1368166804313659,nan,nan,none,nan,nan,none,nan,82.58456272209716,4.0,88.7789389438734
45335,80,21,85.5,39.1,Roskilde,A. Taranis,Roskilde vs Hillerød,2025-05-16,15,11,256.0,0.1368166804313659,nan,nan,none,nan,nan,none,nan,18.140011025354973,5.0,88.7789389438734
45648,9,1,63.0,71.2,Roskilde,A. Taranis,Roskilde vs Hobro,2025-05-09,3,5,30.0,0.1117398962378501,nan,nan,none,none,nan,nan,nan,42.643170613827486,1.0,42.643170613827486
45649,9,2,70.1,72.6,Roskilde,A. Taranis,Roskilde vs Hobro,2025-05-09,49,5,30.0,0.1117398962378501,nan,nan,none,none,nan,nan,nan,37.48026147187343,2.0,42.643170613827486
45650,9,3,69.9,67.6,Roskilde,A. Taranis,Roskilde vs Hobro,2025-05-09,1,5,30.0,0.1117398962378501,nan,nan,none,none,nan,nan,nan,34.867893541193446,3.0,42.643170613827486
45651,9,6,84.0,45.0,Roskilde,S. Baskaya,Roskilde vs Hobro,2025-05-09,15,5,30.0,0.1117398962378501,nan,nan,none,none,nan,nan,nan,16.76305461424021,4.0,42.643170613827486
45793,49,51,57.5,24.3,Roskilde,M. Juhl,Roskilde vs Hobro,2025-05-09,8,5,163.0,0.2187153100967407,nan,nan,none,none,nan,nan,nan,49.66628635201146,1.0,49.66628635201146
45794,49,53,72.3,25.9,Roskilde,A. Maarup,Roskilde vs Hobro,2025-05-09,49,5,163.0,0.2187153100967407,nan,nan,none,none,nan,nan,nan,36.71648131289272,2.0,49.66628635201146
45795,49,55,88.2,33.4,Roskilde,A. Maarup,Roskilde vs Hobro,2025-05-09,3,5,163.0,0.2187153100967407,nan,nan,none,none,nan,nan,nan,20.366639388961545,3.0,49.66628635201146
45796,49,56,88.0,41.5,Roskilde,A. Maarup,Roskilde vs Hobro,2025-05-09,16,5,163.0,0.2187153100967407,nan,nan,none,none,nan,nan,nan,14.705441169852742,4.0,49.66628635201146
45822,57,59,89.5,70.2,Hobro,S. Andreasen,Roskilde vs Hobro,2025-05-09,74,4,185.0,0.9308176636695862,nan,nan,none,none,nan,nan,nan,22.765983396286668,1.0,22.765983396286668
45823,58,1,86.7,68.5,Hobro,S. Andreasen,Roskilde vs Hobro,2025-05-09,49,4,185.0,0.9308176636695862,nan,nan,none,none,nan,nan,nan,22.784643951574047,2.0,22.765983396286668
45824,58,2,95.2,68.7,Hobro,S. Andreasen,Roskilde vs Hobro,2025-05-09,1,4,185.0,0.9308176636695862,nan,nan,none,none,nan,nan,nan,19.306216615380656,3.0,22.765983396286668
45825,58,3,93.1,47.9,Hobro,M. Bruhn,Roskilde vs Hobro,2025-05-09,16,4,185.0,0.9308176636695862,nan,nan,none,none,nan,nan,nan,7.21248916810279,4.0,22.765983396286668
45908,7,48,64.0,34.6,Horsens,M. Kallesøe,Roskilde vs Horsens,2024-08-20,1,8,33.0,0.2709328830242157,nan,nan,none,nan,nan,nan,nan,39.15558708537007,1.0,39.15558708537007
45909,7,49,79.6,66.5,Horsens,O. Kjærgaard,Roskilde vs Horsens,2024-08-20,44,8,33.0,0.2709328830242157,nan,nan,none,nan,nan,nan,nan,26.23756848490348,2.0,39.15558708537007
45910,7,49,82.6,62.9,Horsens,O. Kjærgaard,Roskilde vs Horsens,2024-08-20,1,8,33.0,0.2709328830242157,nan,nan,none,nan,nan,nan,nan,21.66033240742164,3.0,39.15558708537007
45911,7,55,92.0,63.6,Horsens,A. Ludwig,Roskilde vs Horsens,2024-08-20,1,8,33.0,0.2709328830242157,nan,nan,none,nan,nan,nan,nan,15.778466338652818,4.0,39.15558708537007
45912,7,56,97.0,54.0,Horsens,M. Hyseni,Roskilde vs Horsens,2024-08-20,15,8,33.0,0.2709328830242157,nan,nan,none,nan,nan,nan,nan,5.0,5.0,39.15558708537007
45937,15,42,65.8,20.6,Horsens,O. Kjærgaard,Roskilde vs Horsens,2024-08-20,7,5,60.0,0.110704630613327,nan,nan,none,nan,nan,nan,nan,45.09988913511872,1.0,45.09988913511872
45938,15,45,66.6,15.8,Horsens,J. Madsen,Roskilde vs Horsens,2024-08-20,49,5,60.0,0.110704630613327,nan,nan,none,nan,nan,nan,nan,47.80376554205747,2.0,45.09988913511872
45939,15,45,66.6,15.8,Horsens,J. Madsen,Roskilde vs Horsens,2024-08-20,1,5,60.0,0.110704630613327,nan,nan,none,nan,nan,nan,nan,47.80376554205747,3.0,45.09988913511872
45940,15,46,70.0,24.4,Horsens,M. Hyseni,Roskilde vs Horsens,2024-08-20,1,5,60.0,0.110704630613327,nan,nan,none,nan,nan,nan,nan,39.438052690263504,4.0,45.09988913511872
45941,15,47,87.7,37.4,Horsens,O. Kjærgaard,Roskilde vs Horsens,2024-08-20,13,5,60.0,0.110704630613327,nan,nan,none,nan,nan,nan,nan,17.608236708995026,5.0,45.09988913511872
45951,19,55,37.5,75.9,Roskilde,O. Juul,Roskilde vs Horsens,2024-08-20,8,9,76.0,0.4356214106082916,nan,nan,none,nan,nan,nan,nan,67.65397253672545,1.0,67.65397253672545
45952,20,0,46.2,75.2,Roskilde,O. Juul,Roskilde vs Horsens,2024-08-20,49,9,76.0,0.4356214106082916,nan,nan,none,nan,nan,nan,nan,59.409426861399695,2.0,67.65397253672545
45953,20,0,46.2,75.2,Roskilde,O. Juul,Roskilde vs Horsens,2024-08-20,1,9,76.0,0.4356214106082916,nan,nan,none,nan,nan,nan,nan,59.409426861399695,3.0,67.65397253672545
45954,20,1,60.8,60.5,Roskilde,E. Nielsen,Roskilde vs Horsens,2024-08-20,1,9,76.0,0.4356214106082916,nan,nan,none,nan,nan,nan,nan,40.58189251378009,4.0,67.65397253672545
45955,20,4,82.3,46.0,Roskilde,R. Arabaci,Roskilde vs Horsens,2024-08-20,15,9,76.0,0.4356214106082916,nan,nan,none,nan,nan,nan,nan,18.146349495146403,5.0,67.65397253672545
46187,7,29,79.5,85.2,Roskilde,A. Maarup,Roskilde vs Hvidovre,2024-09-13,1,5,34.0,0.5308651328086853,nan,nan,nan,nan,nan,nan,nan,40.73438351073943,1.0,40.73438351073943
46188,7,31,76.5,58.2,Roskilde,E. Nielsen,Roskilde vs Hvidovre,2024-09-13,1,5,34.0,0.5308651328086853,nan,nan,nan,nan,nan,nan,nan,24.88955604264568,2.0,40.73438351073943
46189,7,33,90.1,31.9,Roskilde,M. Juhl,Roskilde vs Hvidovre,2024-09-13,1,5,34.0,0.5308651328086853,nan,nan,nan,nan,nan,nan,nan,20.63055985667864,3.0,40.73438351073943
46190,7,34,94.5,52.6,Roskilde,O. Juul,Roskilde vs Hvidovre,2024-09-13,16,5,34.0,0.5308651328086853,nan,nan,nan,nan,nan,nan,nan,6.0835844697020525,4.0,40.73438351073943
46571,17,1,37.3,75.1,Kolding,M. Vestergård,Roskilde vs Kolding,2024-11-02,1,7,69.0,0.1094037666916847,nan,nan,none,none,nan,nan,nan,67.53739704785787,1.0,67.53739704785787
46572,17,7,88.8,73.9,Kolding,S. Jalal,Roskilde vs Kolding,2024-11-02,1,7,69.0,0.1094037666916847,nan,nan,none,none,nan,nan,nan,26.394128134871217,2.0,67.53739704785787
46573,17,8,85.3,52.3,Kolding,S. Yatéké,Roskilde vs Kolding,2024-11-02,15,7,69.0,0.1094037666916847,nan,nan,none,none,nan,nan,nan,14.878844041120939,3.0,67.53739704785787
46894,36,55,84.6,23.5,OB,L. Deedson,Roskilde vs OB,2024-10-18,8,1,108.0,0.2358331531286239,nan,nan,none,none,nan,none,nan,30.649796084150385,1.0,30.649796084150385
46895,36,55,89.6,34.9,OB,L. Deedson,Roskilde vs OB,2024-10-18,49,1,108.0,0.2358331531286239,nan,nan,none,none,nan,none,nan,18.334939323597453,2.0,30.649796084150385
46896,36,56,91.7,32.5,OB,L. Deedson,Roskilde vs OB,2024-10-18,16,1,108.0,0.2358331531286239,nan,nan,none,none,nan,none,nan,19.368531178176625,3.0,30.649796084150385
46972,82,46,52.4,51.5,OB,N. Juul-Sandberg,Roskilde vs OB,2024-10-18,1,6,240.0,0.1298764497041702,nan,nan,none,none,nan,none,nan,47.623628589178296,1.0,47.623628589178296
46973,82,47,64.0,30.3,OB,J. Bonde,Roskilde vs OB,2024-10-18,1,6,240.0,0.1298764497041702,nan,nan,none,none,nan,none,nan,41.03766562561764,2.0,47.623628589178296
46974,82,52,90.9,36.8,OB,L. Kjerrumgaard,Roskilde vs OB,2024-10-18,15,6,240.0,0.1298764497041702,nan,nan,none,none,nan,none,nan,16.03277892319357,3.0,47.623628589178296
47172,47,36,24.8,34.0,Roskilde,N. Halse,Roskilde vs Vendsyssel,2025-03-09,49,11,183.0,0.603670060634613,nan,nan,none,nan,nan,nan,nan,76.88328817109738,1.0,76.88328817109738
47173,47,36,24.8,34.0,Roskilde,N. Halse,Roskilde vs Vendsyssel,2025-03-09,1,11,183.0,0.603670060634613,nan,nan,none,nan,nan,nan,nan,76.88328817109738,2.0,76.88328817109738
47174,47,41,39.6,24.3,Roskilde,A. Jensen,Roskilde vs Vendsyssel,2025-03-09,1,11,183.0,0.603670060634613,nan,nan,none,nan,nan,nan,nan,65.64030773846204,3.0,76.88328817109738
47175,47,43,32.3,17.1,Roskilde,A. Maarup,Roskilde vs Vendsyssel,2025-03-09,1,11,183.0,0.603670060634613,nan,nan,none,nan,nan,nan,nan,75.27084428914027,4.0,76.88328817109738
47176,47,47,85.6,53.0,Roskilde,A. Taranis,Roskilde vs Vendsyssel,2025-03-09,15,11,183.0,0.603670060634613,nan,nan,none,nan,nan,nan,nan,14.709180806557521,5.0,76.88328817109738
47425,27,28,63.6,33.3,Roskilde,M. Uhd,Roskilde vs Vendsyssel,2025-04-26,49,4,92.0,0.2582060694694519,nan,nan,nan,nan,nan,nan,nan,40.048096084583094,1.0,40.048096084583094
47426,27,30,71.3,36.4,Roskilde,M. Uhd,Roskilde vs Vendsyssel,2025-04-26,1,4,92.0,0.2582060694694519,nan,nan,nan,nan,nan,nan,nan,31.759250620882103,2.0,40.048096084583094
47427,27,32,86.4,45.4,Roskilde,A. Taranis,Roskilde vs Vendsyssel,2025-04-26,15,4,92.0,0.2582060694694519,nan,nan,nan,nan,nan,nan,nan,14.356879883874486,3.0,40.048096084583094
47561,81,11,32.4,54.2,Vendsyssel,M. Lauritsen,Roskilde vs Vendsyssel,2025-04-26,44,9,245.0,0.2040653377771377,nan,nan,nan,nan,nan,nan,nan,67.7303477032268,1.0,67.7303477032268
47562,81,12,33.5,44.3,Vendsyssel,M. Lauritsen,Roskilde vs Vendsyssel,2025-04-26,1,9,245.0,0.2040653377771377,nan,nan,nan,nan,nan,nan,nan,66.74383866695112,2.0,67.7303477032268
47563,81,17,56.9,62.6,Vendsyssel,M. Kaastrup,Roskilde vs Vendsyssel,2025-04-26,1,9,245.0,0.2040653377771377,nan,nan,nan,nan,nan,nan,nan,44.9040087297337,3.0,67.7303477032268
47564,81,18,74.6,55.7,Vendsyssel,Z. Dalügge,Roskilde vs Vendsyssel,2025-04-26,49,9,245.0,0.2040653377771377,nan,nan,nan,nan,nan,nan,nan,26.031711430484172,4.0,67.7303477032268
47565,81,20,87.5,60.9,Vendsyssel,Z. Dalügge,Roskilde vs Vendsyssel,2025-04-26,13,9,245.0,0.2040653377771377,nan,nan,nan,nan,nan,nan,nan,16.584932921178787,5.0,67.7303477032268
47909,11,7,20.0,42.8,B 93,N. Thomsen,Vendsyssel vs B 93,2025-04-20,1,8,45.0,0.2633303105831146,nan,nan,none,nan,nan,none,nan,80.32334654382872,1.0,80.32334654382872
47910,11,11,39.5,60.3,B 93,M. Mouritz,Vendsyssel vs B 93,2025-04-20,1,8,45.0,0.2633303105831146,nan,nan,none,nan,nan,none,nan,61.37051409268135,2.0,80.32334654382872
47911,11,14,79.3,88.3,B 93,G. Højbjerg,Vendsyssel vs B 93,2025-04-20,1,8,45.0,0.2633303105831146,nan,nan,none,nan,nan,none,nan,43.5359621462533,3.0,80.32334654382872
47912,11,15,92.4,46.0,B 93,S. Koch,Vendsyssel vs B 93,2025-04-20,13,8,45.0,0.2633303105831146,nan,nan,none,nan,nan,none,nan,8.58836422143355,4.0,80.32334654382872
48100,62,19,73.3,60.2,Vendsyssel,I. Nikolov,Vendsyssel vs B 93,2025-04-20,49,4,219.0,0.2752080261707306,nan,nan,none,nan,nan,none,nan,28.58198733468336,1.0,28.58198733468336
48101,62,20,73.3,60.2,Vendsyssel,I. Nikolov,Vendsyssel vs B 93,2025-04-20,1,4,219.0,0.2752080261707306,nan,nan,none,nan,nan,none,nan,28.58198733468336,2.0,28.58198733468336
48102,62,21,84.6,33.1,Vendsyssel,M. Haarup,Vendsyssel vs B 93,2025-04-20,1,4,219.0,0.2752080261707306,nan,nan,none,nan,nan,none,nan,22.86416410018088,3.0,28.58198733468336
48103,62,23,88.4,54.0,Vendsyssel,S. Borgelin,Vendsyssel vs B 93,2025-04-20,13,4,219.0,0.2752080261707306,nan,nan,none,nan,nan,none,nan,12.270289320142368,4.0,28.58198733468336
48303,35,53,29.9,23.5,Vendsyssel,L. Jensen,Vendsyssel vs Esbjerg,2024-12-01,7,8,127.0,0.1392287760972976,nan,nan,none,nan,nan,nan,nan,74.94171068236966,1.0,74.94171068236966
48304,35,55,43.2,22.2,Vendsyssel,K. Kusk,Vendsyssel vs Esbjerg,2024-12-01,49,8,127.0,0.1392287760972976,nan,nan,none,nan,nan,nan,nan,63.23827954648988,2.0,74.94171068236966
48305,35,58,63.6,32.1,Vendsyssel,K. Kusk,Vendsyssel vs Esbjerg,2024-12-01,1,8,127.0,0.1392287760972976,nan,nan,none,nan,nan,nan,nan,40.56316062636145,3.0,74.94171068236966
48306,36,1,88.0,37.2,Vendsyssel,S. Borgelin,Vendsyssel vs Esbjerg,2024-12-01,15,8,127.0,0.1392287760972976,nan,nan,none,nan,nan,nan,nan,17.545369759569045,4.0,74.94171068236966
48709,72,22,29.4,59.0,Fredericia,F. Rieper,Vendsyssel vs Fredericia,2025-03-14,1,10,251.0,0.1206899210810661,nan,nan,none,nan,nan,none,nan,71.17134254740456,1.0,71.17134254740456
48710,72,28,77.0,70.0,Fredericia,G. Marcussen,Vendsyssel vs Fredericia,2025-03-14,3,10,251.0,0.1206899210810661,nan,nan,none,nan,nan,none,nan,30.479501308256342,2.0,71.17134254740456
48711,72,32,84.7,50.1,Fredericia,G. Marcussen,Vendsyssel vs Fredericia,2025-03-14,15,10,251.0,0.1206899210810661,nan,nan,none,nan,nan,none,nan,15.300326793895609,3.0,71.17134254740456
48946,42,32,35.6,68.5,Vendsyssel,M. Kaastrup,Vendsyssel vs HB Køge,2024-11-02,1,7,154.0,0.1634586155414581,nan,nan,none,nan,nan,nan,nan,67.00455208416814,1.0,67.00455208416814
48947,42,36,53.3,66.7,Vendsyssel,K. Kusk,Vendsyssel vs HB Køge,2024-11-02,1,7,154.0,0.1634586155414581,nan,nan,none,nan,nan,nan,nan,49.59616920690549,2.0,67.00455208416814
48948,42,39,81.9,53.6,Vendsyssel,F. Børsting,Vendsyssel vs HB Køge,2024-11-02,13,7,154.0,0.1634586155414581,nan,nan,none,nan,nan,nan,nan,18.454538737123716,3.0,67.00455208416814
49421,79,5,69.0,84.2,HB Køge,G. Çulhacı,Vendsyssel vs HB Køge,2025-05-10,7,8,288.0,0.1130005940794944,nan,nan,none,nan,nan,nan,nan,46.15885613834035,1.0,46.15885613834035
49422,79,11,90.4,75.9,HB Køge,G. Çulhacı,Vendsyssel vs HB Køge,2025-05-10,1,8,288.0,0.1130005940794944,nan,nan,none,nan,nan,nan,nan,27.62191159206763,2.0,46.15885613834035
49423,79,13,92.5,56.2,HB Køge,C. Jensen,Vendsyssel vs HB Køge,2025-05-10,15,8,288.0,0.1130005940794944,nan,nan,none,nan,nan,nan,nan,9.730878685915267,3.0,46.15885613834035
49629,39,8,5.1,40.1,Hillerød,A. Kappenberger,Vendsyssel vs Hillerød,2024-09-14,1,11,129.0,0.1262588649988174,nan,nan,none,nan,nan,nan,nan,95.41498834040698,1.0,95.41498834040698
49630,39,13,63.0,27.3,Hillerød,T. Arndal,Vendsyssel vs Hillerød,2024-09-14,1,11,129.0,0.1262588649988174,nan,nan,none,nan,nan,nan,nan,43.40840932354006,2.0,95.41498834040698
49631,39,17,87.3,9.5,Hillerød,C. Allen,Vendsyssel vs Hillerød,2024-09-14,1,11,129.0,0.1262588649988174,nan,nan,none,nan,nan,nan,nan,42.44455206501772,3.0,95.41498834040698
49632,39,19,92.4,43.1,Hillerød,M. Etim,Vendsyssel vs Hillerød,2024-09-14,13,11,129.0,0.1262588649988174,nan,nan,none,nan,nan,nan,nan,10.264989040422785,4.0,95.41498834040698
50047,2,19,89.1,14.5,Hobro,E. Søgaard,Vendsyssel vs Hobro,2024-08-21,3,5,9.0,0.1591386795043945,nan,nan,none,nan,nan,none,nan,37.13569711207803,1.0,37.13569711207803
50048,2,20,89.5,14.4,Hobro,E. Søgaard,Vendsyssel vs Hobro,2024-08-21,1,5,9.0,0.1591386795043945,nan,nan,none,nan,nan,none,nan,37.11616898334202,2.0,37.13569711207803
50049,2,23,91.8,51.6,Hobro,M. Compaoré,Vendsyssel vs Hobro,2024-08-21,44,5,9.0,0.1591386795043945,nan,nan,none,nan,nan,none,nan,8.354639429682173,3.0,37.13569711207803
50050,2,24,92.6,46.0,Hobro,M. Compaoré,Vendsyssel vs Hobro,2024-08-21,15,5,9.0,0.1591386795043945,nan,nan,none,nan,nan,none,nan,8.41189633792524,4.0,37.13569711207803
50181,45,19,19.6,12.3,Vendsyssel,O. Øhlenschlæger,Vendsyssel vs Hobro,2024-08-21,1,9,159.0,0.1641298830509185,nan,nan,none,nan,nan,none,nan,88.80005630628845,1.0,88.80005630628845
50182,45,21,59.3,24.0,Vendsyssel,L. Steffensen,Vendsyssel vs Hobro,2024-08-21,1,9,159.0,0.1641298830509185,nan,nan,none,nan,nan,none,nan,48.29585903573929,2.0,88.80005630628845
50183,45,23,65.5,68.8,Vendsyssel,F. Børsting,Vendsyssel vs Hobro,2024-08-21,1,9,159.0,0.1641298830509185,nan,nan,none,nan,nan,none,nan,39.28982056461953,3.0,88.80005630628845
50184,45,26,91.8,73.9,Vendsyssel,O. Øhlenschlæger,Vendsyssel vs Hobro,2024-08-21,1,9,159.0,0.1641298830509185,nan,nan,none,nan,nan,none,nan,25.267568145747628,4.0,88.80005630628845
50185,45,28,88.5,59.3,Vendsyssel,F. Børsting,Vendsyssel vs Hobro,2024-08-21,15,9,159.0,0.1641298830509185,nan,nan,none,nan,nan,none,nan,14.789861392183496,5.0,88.80005630628845
50229,64,36,53.2,47.3,Hobro,Z. Hyltoft,Vendsyssel vs Hobro,2024-08-21,1,7,229.0,0.1578342765569687,nan,nan,none,nan,nan,none,nan,46.8778199151795,1.0,46.8778199151795
50230,64,39,86.6,18.0,Hobro,E. Søgaard,Vendsyssel vs Hobro,2024-08-21,1,7,229.0,0.1578342765569687,nan,nan,none,nan,nan,none,nan,34.692362271831534,2.0,46.8778199151795
50231,64,41,86.9,11.9,Hobro,O. Klitten,Vendsyssel vs Hobro,2024-08-21,1,7,229.0,0.1578342765569687,nan,nan,none,nan,nan,none,nan,40.28920450939681,3.0,46.8778199151795
50232,64,43,92.6,60.9,Hobro,J. Cornelius,Vendsyssel vs Hobro,2024-08-21,13,7,229.0,0.1578342765569687,nan,nan,none,nan,nan,none,nan,13.174596768022923,4.0,46.8778199151795
50286,76,17,38.3,64.3,Hobro,T. Hansen,Vendsyssel vs Hobro,2024-08-21,8,10,266.0,0.1939741969108581,nan,nan,none,nan,nan,none,nan,63.33545610477594,1.0,63.33545610477594
50287,76,18,41.5,63.3,Hobro,T. Hansen,Vendsyssel vs Hobro,2024-08-21,49,10,266.0,0.1939741969108581,nan,nan,none,nan,nan,none,nan,59.99283290527294,2.0,63.33545610477594
50288,76,23,74.9,61.4,Hobro,T. Hansen,Vendsyssel vs Hobro,2024-08-21,1,10,266.0,0.1939741969108581,nan,nan,none,nan,nan,none,nan,27.56755339162327,3.0,63.33545610477594
50289,76,27,92.7,60.3,Hobro,J. Cornelius,Vendsyssel vs Hobro,2024-08-21,16,10,266.0,0.1939741969108581,nan,nan,none,nan,nan,none,nan,12.624579200908041,4.0,63.33545610477594
50540,86,29,60.2,40.9,Hobro,M. Kannegaard,Vendsyssel vs Hobro,2025-05-16,1,8,263.0,0.2183620780706405,nan,nan,none,nan,nan,nan,nan,40.82707435023969,1.0,40.82707435023969
50541,86,35,79.6,85.4,Hobro,V. Rasmussen,Vendsyssel vs Hobro,2025-05-16,1,8,263.0,0.2183620780706405,nan,nan,none,nan,nan,nan,nan,40.85731268695973,2.0,40.82707435023969
50542,86,37,92.6,41.1,Hobro,O. Meedom,Vendsyssel vs Hobro,2025-05-16,13,8,263.0,0.2183620780706405,nan,nan,none,nan,nan,nan,nan,11.57454102761747,3.0,40.82707435023969
50601,10,4,21.2,12.1,Horsens,S. Hausner,Vendsyssel vs Horsens,2025-02-28,1,9,44.0,0.128461018204689,nan,nan,none,nan,nan,nan,nan,87.44055123339514,1.0,87.44055123339514
50602,10,6,25.7,11.4,Horsens,F. Christensen,Vendsyssel vs Horsens,2025-02-28,49,9,44.0,0.128461018204689,nan,nan,none,nan,nan,nan,nan,83.72843005813498,2.0,87.44055123339514
50603,10,6,25.7,11.4,Horsens,F. Christensen,Vendsyssel vs Horsens,2025-02-28,1,9,44.0,0.128461018204689,nan,nan,none,nan,nan,nan,nan,83.72843005813498,3.0,87.44055123339514
50604,10,7,44.4,48.3,Horsens,S. Ngabo,Vendsyssel vs Horsens,2025-02-28,1,9,44.0,0.128461018204689,nan,nan,none,nan,nan,nan,nan,55.625983137379244,4.0,87.44055123339514
50605,10,13,88.0,31.7,Horsens,K. Karikari,Vendsyssel vs Horsens,2025-02-28,15,9,44.0,0.128461018204689,nan,nan,none,nan,nan,nan,nan,21.88355546980426,5.0,87.44055123339514
50609,11,32,39.0,59.9,Vendsyssel,F. Børsting,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,61.79813913055958,1.0,61.79813913055958
50610,11,33,36.3,64.6,Vendsyssel,R. Thellufsen,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,65.35174060421039,2.0,61.79813913055958
50611,11,34,28.5,55.7,Vendsyssel,L. Steffensen,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,71.72684295296985,3.0,61.79813913055958
50612,11,35,55.7,74.2,Vendsyssel,M. Kaastrup,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,50.47900553695566,4.0,61.79813913055958
50613,11,37,80.6,89.7,Vendsyssel,G. Mortensen,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,44.186536410992886,5.0,61.79813913055958
50614,11,39,75.2,69.1,Vendsyssel,K. Kusk,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,31.302555806195755,6.0,61.79813913055958
50615,11,41,90.5,82.4,Vendsyssel,G. Mortensen,Vendsyssel vs Horsens,2025-02-28,1,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,33.76403411916296,7.0,61.79813913055958
50616,11,42,93.1,45.6,Vendsyssel,A. Simon Okosun,Vendsyssel vs Horsens,2025-02-28,13,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,8.18352002502591,8.0,61.79813913055958
50617,11,42,92.4,50.0,Vendsyssel,A. Simon Okosun,Vendsyssel vs Horsens,2025-02-28,44,10,50.0,0.1286744326353073,nan,nan,none,nan,nan,nan,nan,7.599999999999994,9.0,61.79813913055958
51492,79,13,66.4,71.8,Kolding,A. Beck,Vendsyssel vs Kolding,2024-08-10,49,6,279.0,0.1086044982075691,nan,nan,nan,nan,nan,nan,nan,40.05246559202067,1.0,40.05246559202067
51493,79,14,72.9,67.3,Kolding,A. Beck,Vendsyssel vs Kolding,2024-08-10,1,6,279.0,0.1086044982075691,nan,nan,nan,nan,nan,nan,nan,32.15120526512186,2.0,40.05246559202067
51494,79,17,81.3,52.1,Kolding,P. Ngongo,Vendsyssel vs Kolding,2024-08-10,1,6,279.0,0.1086044982075691,nan,nan,nan,nan,nan,nan,nan,18.817545004596113,3.0,40.05246559202067
51495,79,19,90.3,32.9,Kolding,M. Sarr,Vendsyssel vs Kolding,2024-08-10,13,6,279.0,0.1086044982075691,nan,nan,nan,nan,nan,nan,nan,19.659603251337504,4.0,40.05246559202067
51504,85,6,58.4,31.5,Vendsyssel,O. Jebali,Vendsyssel vs Kolding,2024-08-10,1,7,293.0,0.1483056247234344,nan,nan,nan,nan,nan,nan,nan,45.52812317677943,1.0,45.52812317677943
51505,85,6,56.7,45.4,Vendsyssel,O. Jebali,Vendsyssel vs Kolding,2024-08-10,49,7,293.0,0.1483056247234344,nan,nan,nan,nan,nan,nan,nan,43.543656254384516,2.0,45.52812317677943
