team_name,contestantId,match_id,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bu0ez9a5mhcxh9c23fny7d7h0,2828327045,785,44,89,41,1,96.6,42.6,T. Freriks,289.0,181.0,NaN,NaN,Esbjerg vs Lyngby,2025-07-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,7.0,0.1296558529138565,,,Lyngby,5381,2,corner
Lyngby,anga7587r1zv4ey71ge9zxol3,bu0ez9a5mhcxh9c23fny7d7h0,2828327291,817,1,90,39,1,38.1,-2.0,W. Steindorsson,292.0,184.0,NaN,NaN,Esbjerg vs Lyngby,2025-07-20,62.2,23.6,0.00003929,NaN,NaN,NaN,30.7,0.6,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,8.0,0.0,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,Lyngby,5439,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,bu0ez9a5mhcxh9c23fny7d7h0,2828327517,827,1,91,37,0,55.7,-2.0,W. Steindorsson,296.0,188.0,NaN,NaN,Esbjerg vs Lyngby,2025-07-20,73.3,26.2,NaN,NaN,NaN,NaN,26.6,0.8,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,Lyngby,5497,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,bu0ez9a5mhcxh9c23fny7d7h0,2828327579,829,1,91,56,0,28.7,-1.7,W. Steindorsson,298.0,190.0,NaN,NaN,Esbjerg vs Lyngby,2025-07-20,69.7,12.9,NaN,NaN,NaN,NaN,44.2,0.2,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,Lyngby,5516,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bu0ez9a5mhcxh9c23fny7d7h0,2828327663,805,1,92,14,0,23.9,102.0,S. Eng Strand,300.0,191.0,NaN,NaN,Esbjerg vs Lyngby,2025-07-20,41.8,92.0,NaN,NaN,NaN,NaN,20.0,5.9,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,Lyngby,5534,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bu0ez9a5mhcxh9c23fny7d7h0,2828327859,814,1,93,7,1,79.7,102.0,S. Eng Strand,303.0,193.0,NaN,NaN,Esbjerg vs Lyngby,2025-07-20,71.0,84.7,0.00017943,NaN,NaN,NaN,14.9,4.1,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,1.0,0.0,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,Lyngby,5587,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bu0ez9a5mhcxh9c23fny7d7h0,2828327947,816,1,93,32,1,66.3,78.7,A. Lausen,304.0,193.0,1.0,NaN,Esbjerg vs Lyngby,2025-07-20,95.2,39.8,0.07630153,NaN,NaN,15,40.3,5.6,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.02205786667764187,aqc0qritba195wf770gyd1149,A. Skipper,Lyngby,5612,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829364135,9,1,0,29,0,30.2,101.0,S. Eng Strand,4.0,2.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,54.4,85.0,NaN,NaN,NaN,NaN,27.6,5.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,29,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829364775,23,1,2,44,1,13.4,53.2,A. Ravn,13.0,9.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,26.2,77.1,0.00000216,NaN,NaN,NaN,21.1,0.9,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,draw,164,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829365587,47,1,5,24,1,51.5,-2.0,A. Iljazovski,22.0,15.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,27.5,14.7,0.00000273,NaN,NaN,NaN,27.6,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,11.0,0.0,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,draw,324,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829365725,57,1,5,48,1,58.8,-1.6,M. Spelmann,24.0,15.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,51.3,6.6,0.00001439,NaN,NaN,NaN,9.6,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,17.0,0.0,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,draw,348,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829366097,63,1,6,52,0,12.0,94.4,K. Kristensen,27.0,18.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,64.7,86.7,NaN,NaN,NaN,NaN,55.6,6.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,412,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829366125,65,1,7,3,1,53.8,101.4,S. Eng Strand,29.0,20.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,54.8,87.5,0.00001922,NaN,NaN,NaN,9.5,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,3.0,0.0,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,423,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829366601,78,1,8,32,1,22.5,-1.4,A. Iljazovski,32.0,23.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,15.1,9.0,0.00000022,NaN,NaN,NaN,10.5,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,2.0,0.0,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,Hvidovre,512,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829366753,81,1,9,1,1,9.5,-1.4,A. Iljazovski,33.0,23.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,25.8,6.2,0.00000031,NaN,NaN,NaN,17.9,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,4.0,0.0,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,Hvidovre,541,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829367211,90,1,10,44,1,52.1,-1.6,A. Iljazovski,37.0,25.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,67.4,7.8,0.00004165,NaN,NaN,NaN,17.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,1.0,0.0,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,draw,644,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829367249,93,1,10,57,0,59.7,-1.4,A. Iljazovski,39.0,27.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,85.0,10.5,NaN,NaN,NaN,NaN,27.8,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,657,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829368525,128,1,14,33,1,65.7,101.6,N. Clausen,53.0,35.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,55.4,92.4,0.0000268,NaN,NaN,NaN,12.5,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,11.0,0.0,dm6xpphbyyooqriwaambi7njd,F. Krogstad,draw,873,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2830317851,864,1,15,39,1,40.6,59.5,D. Stenderup,56.0,37.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,47.7,54.2,0.0000513,NaN,NaN,NaN,8.3,5.8,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,10.0,0.0,6dzg820946z4848whaa6ny2nd,N. Clausen,draw,939,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829369021,143,1,16,3,1,53.8,101.6,N. Clausen,57.0,37.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,33.6,91.4,0.00000395,NaN,NaN,NaN,22.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,13.0,0.0,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,draw,963,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829369247,147,1,16,47,1,52.3,12.8,A. Iljazovski,58.0,37.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,38.2,31.8,0.0000304,NaN,NaN,NaN,19.6,2.4,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,11.0,0.07560969889163971,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,draw,1007,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829370079,168,1,19,20,0,64.2,9.2,J. Singh,62.0,41.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,88.3,60.7,NaN,NaN,NaN,NaN,43.2,0.9,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,1160,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829370519,161,1,21,16,0,57.3,101.6,S. Eng Strand,70.0,46.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,76.2,87.7,NaN,NaN,NaN,NaN,22.0,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,1276,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829370873,200,1,23,8,1,36.0,57.9,D. Stenderup,78.0,47.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,42.4,67.1,0.00002313,NaN,NaN,NaN,9.2,0.7,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,10.0,0.0,dm6xpphbyyooqriwaambi7njd,F. Krogstad,draw,1388,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829371133,211,1,24,23,1,45.2,67.1,D. Stenderup,83.0,51.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,46.7,82.6,0.00003742,NaN,NaN,NaN,10.7,1.4,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0,dm6xpphbyyooqriwaambi7njd,F. Krogstad,draw,1463,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829371331,219,1,25,10,1,20.1,-1.4,A. Iljazovski,88.0,53.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,20.8,17.2,0.00000037,NaN,NaN,NaN,12.7,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,39.0,0.0,615e0bjcd0tyge047sy43y5sl,M. Spelmann,draw,1510,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829371675,234,1,26,33,0,88.9,-1.2,N. Clausen,89.0,53.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,89.0,40.9,NaN,NaN,NaN,NaN,28.6,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,1593,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829371751,240,1,26,59,1,34.8,102.0,D. Stenderup,92.0,55.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,25.8,92.4,0.00000083,NaN,NaN,NaN,11.5,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,16.0,0.0,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,draw,1619,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829371865,210,1,27,32,0,36.5,101.0,S. Eng Strand,93.0,56.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,62.9,87.5,NaN,NaN,NaN,NaN,29.2,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,1652,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829371941,212,1,27,51,1,53.1,72.0,A. Lausen,94.0,56.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,34.1,65.7,0.00002726,NaN,NaN,NaN,20.4,3.4,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,29.0,0.0,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,draw,1671,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829372505,263,1,30,38,1,26.4,101.9,N. Clausen,100.0,61.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,29.3,90.8,0.00000076,NaN,NaN,NaN,8.1,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,2.0,0.0,dm6xpphbyyooqriwaambi7njd,F. Krogstad,draw,1838,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829374431,331,1,36,41,1,66.4,94.2,N. Clausen,110.0,67.0,1.0,NaN,Esbjerg vs Hvidovre,2025-07-26,91.3,41.5,0.05551935,NaN,NaN,13,44.4,5.3,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.04905751720070839,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,draw,2201,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829374433,332,13,36,45,1,91.8,40.7,N. Jungvig,110.0,67.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,NaN,NaN,NaN,0.04905751720070839,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,,NaN,NaN,NaN,NaN,4.0,0.04905751720070839,,,draw,2205,2,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829374883,295,1,38,0,0,99.3,0.5,A. Lausen,113.0,70.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,93.7,50.3,NaN,NaN,NaN,NaN,34.4,1.7,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,2280,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829376559,384,1,43,18,0,34.0,30.7,M. Spelmann,123.0,77.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,85.5,50.1,NaN,NaN,NaN,NaN,55.7,0.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,2598,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829376847,319,1,44,5,1,41.6,69.1,A. Troelsen,125.0,78.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,28.8,48.7,0.00001107,NaN,NaN,NaN,19.3,3.9,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,30.0,0.0,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,draw,2645,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829382353,406,1,45,31,0,19.1,102.0,N. Clausen,133.0,82.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,48.3,88.6,NaN,NaN,NaN,NaN,32.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,2731,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829382465,409,1,45,49,1,39.3,102.0,N. Clausen,135.0,84.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,26.2,85.1,0.00000132,NaN,NaN,NaN,17.9,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,11.0,0.0,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,draw,2749,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829377523,389,1,45,52,0,11.9,74.1,A. Ravn,128.0,79.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,64.3,70.6,NaN,NaN,NaN,NaN,55.1,6.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,2752,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829382673,362,1,46,15,1,43.0,80.5,A. Troelsen,136.0,85.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,26.5,54.0,0.00000957,NaN,NaN,NaN,25.0,3.9,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,15.0,0.0,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,draw,2775,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829377669,344,1,46,41,1,99.3,99.5,A. Lausen,131.0,80.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,94.2,28.9,0.00414802,NaN,NaN,NaN,48.3,4.6,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.12561921775341034,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,2801,1,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829377681,345,1,46,44,1,94.3,29.9,L. Vigen,131.0,80.0,1.0,NaN,Esbjerg vs Hvidovre,2025-07-26,94.2,46.0,0.18064958,NaN,NaN,13,10.9,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.12561921775341034,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,draw,2804,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829377683,346,13,46,45,1,93.0,48.7,J. Buus,131.0,80.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,NaN,NaN,NaN,0.12561921775341034,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,NaN,NaN,NaN,NaN,4.0,0.12561921775341034,,,draw,2805,3,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829384341,404,1,49,31,1,72.8,-1.2,A. Lausen,146.0,91.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,74.5,17.8,0.00021922,NaN,NaN,NaN,13.0,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,1.0,0.0,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,2971,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829384545,407,1,49,56,0,55.4,-0.6,J. Buus,147.0,91.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,67.2,15.6,NaN,NaN,NaN,NaN,16.6,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,2996,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829384893,439,1,50,49,1,41.8,25.5,N. Jungvig,151.0,94.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,61.2,12.3,0.00009934,NaN,NaN,NaN,22.3,5.9,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,12.0,0.05748928710818291,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,draw,3049,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829387531,489,1,56,51,1,6.0,101.8,D. Stenderup,167.0,106.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,22.8,93.4,0.00000021,NaN,NaN,NaN,18.5,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,3.0,0.0,2cup1vjw8n43kbzzxfflnmplg,J. Singh,draw,3411,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829387901,463,1,57,47,1,99.4,0.7,A. Lausen,170.0,107.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,92.3,59.7,0.02843009,NaN,NaN,NaN,40.8,1.8,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.14348717033863068,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,3467,1,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829387915,464,1,57,50,1,92.2,57.9,L. Vigen,170.0,107.0,NaN,1.0,Esbjerg vs Hvidovre,2025-07-26,96.0,43.0,0.22030328,NaN,NaN,16,10.9,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,NaN,NaN,NaN,NaN,5.0,0.14348717033863068,4jve632xnmqujh4ioaxpaovai,T. Freriks,draw,3470,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829388169,465,16,57,52,1,95.4,44.4,T. Freriks,170.0,107.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,NaN,NaN,NaN,0.14348717033863068,0.7622661590576172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,NaN,NaN,NaN,NaN,5.0,0.14348717033863068,,,draw,3472,3,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829388651,501,1,59,31,0,56.6,71.8,D. Stenderup,173.0,110.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,85.9,82.0,NaN,NaN,NaN,NaN,31.5,0.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,Esbjerg,3571,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,bvvrtxnqrk97bjs1us04z7axg,2829388725,504,1,59,40,1,74.6,101.0,F. Krogstad,174.0,110.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,65.5,95.5,0.0000603,NaN,NaN,NaN,10.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,4.0,0.0,6dzg820946z4848whaa6ny2nd,N. Clausen,Esbjerg,3580,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829388911,474,1,60,8,0,20.9,38.3,K. Kristensen,175.0,111.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,60.4,36.2,NaN,NaN,NaN,NaN,41.5,6.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,Esbjerg,3608,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,bvvrtxnqrk97bjs1us04z7axg,2829389047,477,1,60,28,1,72.9,-1.0,J. Buus,177.0,113.0,NaN,NaN,Esbjerg vs Hvidovre,2025-07-26,60.3,8.8,0.00005278,NaN,NaN,NaN,14.8,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,NaN,NaN,23.0,0.0,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,Esbjerg,3628,1,throw_in
